type,t_ms,roll_deg,roll_ref_deg,gx_dps,gx_ref_dps,omega_ref,omega_l,omega_r
DATA,157484,0.125,0.780,-5.506,2.292,1.478,1.745,1.657
DATA,157504,-0.061,0.780,-6.421,2.944,1.518,0.965,1.045
DATA,157524,-0.801,0.780,10.469,5.535,1.766,1.440,1.168
DATA,157544,-0.579,0.780,15.042,4.756,1.596,1.928,1.777
DATA,157564,-0.427,0.780,20.103,4.225,1.452,1.356,1.621
DATA,157584,-0.402,0.780,10.469,4.137,1.348,1.710,1.196
DATA,157604,-0.033,0.780,29.555,2.845,1.015,0.840,1.393
DATA,157624,0.219,0.780,9.738,1.965,0.774,1.427,0.560
DATA,157644,0.101,0.780,9.311,2.377,0.713,0.860,0.474
DATA,157664,0.219,0.780,32.603,1.965,0.423,0.386,1.372
DATA,157684,0.988,0.780,29.677,-0.729,-0.132,0.315,1.164
DATA,157704,1.285,0.780,19.067,-1.767,-0.546,0.000,0.000
DATA,157724,1.654,0.780,29.738,-3.057,-1.067,0.000,0.000
DATA,157744,2.435,0.780,35.164,-5.794,-1.823,-0.356,-0.341
DATA,157764,3.094,0.780,15.164,-8.098,-2.604,-1.392,-1.501
DATA,157784,3.310,0.780,-18.677,-8.854,-3.007,-2.202,-2.121
DATA,157804,3.087,0.780,-22.092,-8.074,-3.222,-2.345,-2.371
DATA,157824,2.944,0.780,-32.275,-7.575,-3.340,-2.860,-2.739
DATA,157844,2.656,0.780,-40.262,-6.564,-3.278,-2.881,-2.909
DATA,157864,2.242,0.780,-44.653,-5.118,-3.078,-2.852,-2.889
DATA,157884,1.578,0.780,-41.604,-2.792,-2.755,-2.722,-2.615
DATA,157904,0.926,0.780,-43.067,-0.511,-2.339,-2.343,-2.423
DATA,157924,0.234,0.780,-31.848,1.910,-1.894,-1.967,-1.919
DATA,157944,-0.170,0.780,-33.067,3.324,-1.458,-1.956,-1.815
DATA,157964,-0.556,0.780,-25.019,4.674,-0.942,-1.177,-1.126
DATA,157984,-0.720,0.780,-7.153,5.250,-0.590,-0.971,-1.082
DATA,158004,-0.498,0.780,7.603,4.474,-0.503,-0.589,-0.616
DATA,158024,-0.130,0.780,4.433,3.184,-0.519,-0.321,-0.329
DATA,158044,-0.108,0.780,-13.799,3.109,-0.371,-0.975,-0.270
DATA,158064,-0.256,0.780,-19.714,3.624,-0.093,-1.003,-0.562
DATA,158084,-0.795,0.780,-30.201,5.513,0.443,0.000,-0.539
DATA,158104,-1.322,0.780,-27.823,7.358,1.045,0.000,-0.305
DATA,158124,-1.622,0.780,0.286,8.408,1.441,0.350,0.000
DATA,158144,-1.280,0.780,23.335,7.211,1.457,1.634,1.477
DATA,158164,-1.381,0.780,-20.445,7.563,1.759,0.600,0.701
DATA,158184,-1.894,0.780,-0.019,9.359,2.130,0.968,0.693
DATA,158204,-1.393,0.780,34.799,7.606,2.001,1.833,2.047
DATA,158224,-1.130,0.780,18.091,6.685,1.978,1.777,1.646
DATA,158244,-0.840,0.780,19.494,5.669,1.865,1.631,1.432
DATA,158264,-0.427,0.780,25.530,4.225,1.735,1.716,1.784
DATA,158284,-0.113,0.780,9.799,3.127,1.583,1.841,1.435
DATA,158304,0.089,0.780,12.177,2.418,1.474,1.261,1.614
DATA,158324,0.144,0.780,-2.031,2.226,1.459,1.710,1.370
DATA,158344,0.296,0.780,11.445,1.693,1.363,0.915,1.427
DATA,158364,0.115,0.780,0.225,2.329,1.326,2.086,1.599
DATA,158384,0.138,0.780,-1.604,2.248,1.256,0.772,1.171
DATA,158404,-0.568,0.780,-24.043,4.718,1.558,1.212,0.835
DATA,158424,-0.334,0.780,26.994,3.899,1.441,1.274,1.948
DATA,158444,-0.303,0.780,13.396,3.792,1.279,1.795,1.416
DATA,158464,-0.150,0.780,15.835,3.256,1.115,0.843,1.151
DATA,158484,-0.323,0.780,8.701,3.861,1.019,0.946,0.848
DATA,158504,0.141,0.780,38.335,2.236,0.572,1.009,1.038
DATA,158524,0.623,0.780,15.774,0.548,0.151,0.561,0.720
DATA,158544,0.599,0.780,11.933,0.632,-0.033,0.311,0.000
DATA,158564,0.882,0.780,20.042,-0.358,-0.348,0.215,0.000
DATA,158584,1.338,0.780,26.323,-1.954,-0.819,0.165,0.000
DATA,158604,1.943,0.780,26.506,-4.072,-1.422,-0.840,0.000
DATA,158624,2.328,0.780,21.994,-5.416,-1.993,-0.937,-1.207
DATA,158644,2.704,0.780,-7.336,-6.734,-2.441,-1.711,-1.422
DATA,158664,2.785,0.780,-5.506,-7.018,-2.710,-1.839,-1.809
DATA,158684,2.699,0.780,-21.177,-6.718,-2.843,-2.307,-2.117
DATA,158704,2.523,0.780,-30.689,-6.101,-2.854,-2.399,-2.480
DATA,158724,2.150,0.780,-38.128,-4.794,-2.730,-2.468,-2.490
DATA,158744,1.516,0.780,-42.519,-2.575,-2.455,-2.371,-2.278
DATA,158764,0.957,0.780,-38.555,-0.621,-2.124,-2.234,-2.362
DATA,158784,0.339,0.780,-26.726,1.545,-1.731,-2.022,-1.963
DATA,158804,0.041,0.780,-17.458,2.587,-1.435,-1.278,-1.322
DATA,158824,-0.205,0.780,-24.714,3.446,-1.148,-1.689,-1.507
DATA,158844,-0.574,0.780,-14.531,4.738,-0.734,-0.617,-0.924
DATA,158864,-0.536,0.780,-1.360,4.605,-0.538,-1.186,-0.398
DATA,158884,-0.249,0.780,10.103,3.602,-0.547,-0.906,-0.254
DATA,158904,0.137,0.780,7.969,2.249,-0.633,-0.393,-1.347
DATA,158924,-0.139,0.780,-12.214,3.217,-0.436,-0.295,-0.873
DATA,158944,-0.381,0.780,-11.116,4.063,-0.230,-0.933,-0.388
DATA,158964,-0.538,0.780,-7.397,4.613,-0.004,-0.713,-0.250
DATA,158984,-0.621,0.780,-6.543,4.905,0.227,-0.352,-0.184
DATA,159004,-0.676,0.780,-5.811,5.096,0.445,-0.235,-0.146
DATA,159024,-0.821,0.780,-9.165,5.604,0.711,0.000,-0.120
DATA,159044,-1.036,0.780,-2.762,6.357,0.994,0.445,0.000
DATA,159064,-0.850,0.780,14.128,5.704,1.034,1.024,0.642
DATA,159084,-0.896,0.780,-15.323,5.866,1.247,0.845,0.506
DATA,159104,-1.320,0.780,-4.104,7.350,1.599,0.407,0.303
DATA,159124,-1.238,0.780,30.652,7.062,1.604,1.780,0.863
DATA,159144,-0.522,0.780,27.238,4.557,1.265,0.905,1.309
DATA,159164,-0.369,0.780,17.116,4.021,1.148,0.768,1.167
DATA,159184,-0.031,0.780,28.579,2.838,0.898,1.471,0.909
DATA,159204,0.294,0.780,0.591,1.702,0.742,0.814,0.740
DATA,159224,0.037,0.780,-9.043,2.599,0.858,0.376,0.360
DATA,159244,-0.034,0.780,11.750,2.849,0.842,0.913,0.238
DATA,159264,0.319,0.780,22.360,1.614,0.568,1.215,1.388
DATA,159284,1.123,0.780,29.921,-1.201,0.009,0.444,0.648
DATA,159304,1.658,0.780,4.067,-3.072,-0.383,0.272,0.336
DATA,159324,1.533,0.780,0.896,-2.635,-0.572,0.196,0.228
DATA,159344,1.558,0.780,-0.628,-2.724,-0.786,0.153,0.171
DATA,159364,1.474,0.780,-13.555,-2.431,-0.874,-1.000,0.000
DATA,159384,0.911,0.780,-13.128,-0.458,-0.768,-0.630,-0.823
DATA,159404,0.784,0.780,-1.726,-0.013,-0.811,-0.332,-0.430
DATA,159424,0.829,0.780,-0.811,-0.170,-0.898,-0.232,-0.318
DATA,159444,0.718,0.780,-15.262,0.216,-0.913,-1.271,-0.548
DATA,159464,0.207,0.780,-18.433,2.005,-0.666,-0.840,-0.836
DATA,159484,0.099,0.780,0.652,2.383,-0.559,-0.380,-0.532
DATA,159504,0.287,0.780,8.945,1.726,-0.647,-0.246,-0.302
DATA,159524,0.525,0.780,7.725,0.894,-0.791,-0.182,-0.211
DATA,159544,0.623,0.780,0.774,0.551,-0.864,-1.231,-0.170
DATA,159564,0.335,0.780,-32.580,1.556,-0.664,-0.886,-0.853
DATA,159584,-0.338,0.780,-21.848,3.912,-0.219,-0.392,-0.880
DATA,159604,-0.239,0.780,8.823,3.567,-0.152,-0.251,-0.390
DATA,159624,-0.046,0.780,6.689,2.892,-0.177,-0.185,-0.250
DATA,159644,0.078,0.780,5.530,2.458,-0.221,-0.146,-0.184
DATA,159664,0.180,0.780,4.555,2.101,-0.269,-0.121,-0.146
DATA,159684,0.266,0.780,3.823,1.799,-0.324,-0.103,-0.121
DATA,159704,0.377,0.780,3.579,1.411,-0.387,-0.090,-0.103
DATA,159724,0.440,0.780,3.457,1.188,-0.462,-0.090,-0.095
DATA,159744,0.474,0.780,3.091,1.072,-0.526,-0.873,-0.095
DATA,159764,0.482,0.780,0.713,1.042,-0.577,-0.675,-0.095
DATA,159784,0.534,0.780,3.213,0.861,-0.652,-0.344,-0.095
DATA,159804,0.492,0.780,-14.470,1.008,-0.604,-0.276,-0.095
DATA,159824,-0.066,0.780,-36.970,2.962,-0.193,-0.789,-1.468
DATA,159844,-0.770,0.780,-16.421,5.424,0.282,0.000,-0.892
DATA,159864,-0.792,0.780,-1.543,5.502,0.519,0.000,0.000
DATA,159884,-0.696,0.780,-0.567,5.167,0.671,0.000,0.000
DATA,159904,-0.672,0.780,4.738,5.083,0.804,0.235,0.000
DATA,159924,-0.432,0.780,8.823,4.242,0.796,0.898,0.000
DATA,159944,-0.338,0.780,-2.275,3.911,0.838,0.548,0.155
DATA,159964,-0.413,0.780,2.116,4.174,0.943,0.307,0.155
DATA,159984,-0.409,0.780,5.225,4.163,0.989,0.220,0.472
DATA,160004,-0.261,0.780,32.847,3.643,0.825,0.978,0.558
DATA,160024,0.400,0.780,10.530,1.330,0.522,0.852,0.735
DATA,160044,0.364,0.780,1.140,1.456,0.492,0.383,0.357
DATA,160064,0.275,0.780,-3.250,1.768,0.502,0.247,0.237
DATA,160084,0.163,0.780,0.896,2.158,0.517,0.183,0.177
DATA,160104,0.147,0.780,3.884,2.217,0.491,0.146,0.141
DATA,160124,0.190,0.780,2.177,2.066,0.460,0.146,0.125
DATA,160144,0.268,0.780,14.494,1.791,0.358,0.399,0.125
DATA,160164,0.747,0.780,15.469,0.117,0.053,1.073,0.125
DATA,160184,0.781,0.780,-0.811,-0.005,-0.069,0.423,0.125
DATA,160204,0.858,0.780,0.835,-0.274,-0.198,0.264,0.125
DATA,160224,0.856,0.780,0.408,-0.266,-0.312,0.192,0.125
DATA,160244,0.849,0.780,1.689,-0.243,-0.432,0.150,0.110
DATA,160264,0.913,0.780,-0.262,-0.466,-0.547,0.124,0.095
DATA,160284,0.903,0.780,-3.616,-0.431,-0.614,0.000,0.000
DATA,160304,0.769,0.780,-7.214,0.037,-0.628,-0.843,0.000
DATA,160324,0.523,0.780,-11.726,0.899,-0.536,-0.405,-0.350
DATA,160344,0.378,0.780,3.640,1.408,-0.529,-0.338,-0.350
DATA,160364,0.462,0.780,4.250,1.112,-0.623,-0.483,-0.323
DATA,160384,0.592,0.780,5.225,0.657,-0.737,-0.483,-0.221
DATA,160404,0.722,0.780,2.177,0.203,-0.844,-0.318,-0.168
DATA,160424,0.760,0.780,-11.360,0.071,-0.859,-0.890,-0.148
DATA,160444,0.499,0.780,-27.823,0.984,-0.658,-1.126,-0.646
DATA,160464,-0.093,0.780,-24.104,3.056,-0.247,-0.453,-0.913
DATA,160484,-0.322,0.780,-7.580,3.858,0.019,-0.275,-0.740
DATA,160504,-0.224,0.780,-2.762,3.515,0.128,-0.197,-0.360
DATA,160524,-0.231,0.780,-4.592,3.538,0.257,-0.154,-0.238
DATA,160544,-0.343,0.780,-5.933,3.931,0.412,-0.126,0.000
DATA,160564,-0.504,0.780,-5.201,4.493,0.595,-0.107,0.000
DATA,160584,-0.522,0.780,3.701,4.559,0.693,0.000,0.000
DATA,160604,-0.410,0.780,2.664,4.166,0.758,0.750,0.304
DATA,160624,-0.504,0.780,-2.275,4.495,0.880,0.414,0.558
DATA,160644,-0.545,0.780,7.725,4.638,0.958,0.308,0.458
DATA,160664,-0.228,0.780,11.018,3.528,0.872,0.973,0.276
DATA,160684,-0.392,0.780,-6.360,4.101,1.006,0.411,0.198
DATA,160704,-0.403,0.780,24.799,4.139,0.965,0.324,1.691
DATA,160724,0.293,0.780,42.238,1.703,0.496,1.398,0.580
DATA,160744,0.638,0.780,-6.726,0.496,0.316,0.575,0.317
DATA,160764,0.499,0.780,-1.299,0.983,0.337,0.316,0.218
DATA,160784,0.414,0.780,-2.945,1.283,0.346,0.218,0.166
DATA,160804,0.332,0.780,-0.323,1.567,0.349,0.213,0.137
DATA,160824,0.325,0.780,3.213,1.593,0.308,0.213,1.132
DATA,160844,0.506,0.780,6.140,0.960,0.184,0.213,0.827
DATA,160864,0.502,0.780,1.140,0.974,0.118,0.178,0.379
DATA,160884,0.491,0.780,1.140,1.013,0.077,0.142,0.246
DATA,160904,0.552,0.780,0.774,0.798,0.023,0.118,0.182
DATA,160924,0.637,0.780,-0.262,0.502,-0.034,0.101,0.145
DATA,160944,0.698,0.780,-1.970,0.287,-0.086,0.088,0.120
DATA,160964,0.705,0.780,-3.677,0.261,-0.115,0.078,0.102
DATA,160984,0.706,0.780,-4.348,0.259,-0.133,0.070,0.089
DATA,161004,0.692,0.780,-6.482,0.309,-0.128,0.064,0.079
DATA,161024,0.633,0.780,-8.677,0.516,-0.087,0.059,0.071
DATA,161044,0.502,0.780,-11.238,0.971,0.003,0.054,0.065
DATA,161064,0.323,0.780,-13.799,1.598,0.153,0.050,0.059
DATA,161084,0.078,0.780,-16.726,2.456,0.376,0.047,0.054
DATA,161104,-0.253,0.780,-17.762,3.615,0.674,0.044,0.051
DATA,161124,-0.628,0.780,-12.214,4.930,0.992,0.043,0.047
DATA,161144,-0.282,0.780,13.030,3.716,0.938,1.519,1.008
DATA,161164,0.008,0.780,-15.567,2.702,1.023,0.853,1.054
DATA,161184,-0.626,0.780,-34.287,4.921,1.517,0.386,0.422
DATA,161204,-0.513,0.780,22.542,4.526,1.607,2.142,1.218
DATA,161224,0.170,0.780,10.286,2.134,1.425,1.244,1.455
DATA,161244,0.033,0.780,-18.921,2.613,1.558,2.078,0.861
DATA,161264,-0.490,0.780,-9.836,4.445,1.923,1.422,1.662
DATA,161284,-0.714,0.780,6.750,5.227,2.025,1.980,2.138
DATA,161304,-0.940,0.780,-1.787,6.021,2.165,2.126,1.623
DATA,161324,-1.260,0.780,19.189,7.140,2.308,2.138,2.089
DATA,161344,-1.138,0.780,19.067,6.712,2.273,2.080,2.027
DATA,161364,-1.096,0.780,13.884,6.567,2.241,2.205,2.239
DATA,161384,-0.821,0.780,15.957,5.605,2.118,1.935,2.015
DATA,161404,-0.365,0.780,31.628,4.006,1.866,2.136,1.852
DATA,161424,0.016,0.780,27.421,2.673,1.600,1.818,1.784
DATA,161444,0.252,0.780,19.555,1.847,1.392,1.424,1.845
DATA,161464,0.674,0.780,17.664,0.370,1.046,1.156,1.226
DATA,161484,0.688,0.780,16.445,0.321,0.856,0.741,1.220
DATA,161504,0.856,0.780,4.920,-0.265,0.623,1.544,0.967
DATA,161524,1.166,0.780,7.116,-1.351,0.304,0.964,0.509
DATA,161544,1.039,0.780,-5.567,-0.907,0.199,0.439,0.294
DATA,161564,0.918,0.780,-1.299,-0.481,0.128,0.270,0.208
DATA,161584,0.923,0.780,4.372,-0.501,-0.006,0.195,0.160
DATA,161604,1.088,0.780,8.518,-1.079,-0.218,0.153,0.130
DATA,161624,1.347,0.780,11.323,-1.984,-0.513,0.125,0.110
DATA,161644,1.651,0.780,11.384,-3.050,-0.871,0.000,0.095
DATA,161664,2.024,0.780,10.591,-4.354,-1.278,-0.727,0.000
DATA,161684,2.171,0.780,0.042,-4.868,-1.646,-0.830,-1.146
DATA,161704,2.433,0.780,-13.799,-5.786,-1.895,-1.626,-0.607
DATA,161724,2.160,0.780,-20.445,-4.831,-1.925,-1.291,-1.931
DATA,161744,1.810,0.780,-42.701,-3.606,-1.761,-1.716,-1.194
DATA,161764,1.048,0.780,-39.836,-0.937,-1.347,-1.204,-1.678
DATA,161784,0.386,0.780,-18.433,1.380,-1.008,-1.104,-0.702
DATA,161804,0.509,0.780,-1.726,0.947,-0.979,-0.586,-0.921
DATA,161824,0.585,0.780,-16.238,0.682,-0.952,-0.349,-1.169
DATA,161844,0.067,0.780,-44.226,2.496,-0.512,-1.515,-0.438
DATA,161864,-0.768,0.780,-34.409,5.416,0.170,-0.605,-0.354
DATA,161884,-0.904,0.780,-11.360,5.894,0.508,-0.325,0.000
DATA,161904,-1.014,0.780,-9.531,6.280,0.814,0.000,0.000
DATA,161924,-1.020,0.780,1.262,6.301,1.041,0.890,0.000
DATA,161944,-0.959,0.780,-7.884,6.085,1.255,0.552,0.948
DATA,161964,-1.284,0.780,-25.262,7.224,1.706,0.309,0.622
DATA,161984,-1.470,0.780,23.945,7.876,1.969,2.247,0.388
DATA,162004,-0.609,0.780,38.579,4.860,1.592,1.372,1.733
DATA,162024,-0.608,0.780,-12.092,4.857,1.597,1.481,1.047
DATA,162044,-0.968,0.780,-9.592,6.118,1.873,1.360,1.156
DATA,162064,-0.753,0.780,21.140,5.364,1.853,1.490,1.576
DATA,162084,-0.407,0.780,6.323,4.154,1.684,2.024,1.532
DATA,162104,-0.346,0.780,18.701,3.941,1.622,0.972,1.620
DATA,162124,-0.100,0.780,26.994,3.080,1.508,1.479,1.506
DATA,162144,0.424,0.780,15.896,1.247,1.204,1.019,1.478
DATA,162164,0.462,0.780,-9.836,1.114,1.204,1.406,0.933
DATA,162184,0.308,0.780,2.603,1.653,1.216,0.677,1.429
DATA,162204,0.578,0.780,8.396,0.705,1.038,1.739,1.155
DATA,162224,1.005,0.780,5.286,-0.786,0.811,0.858,1.028
DATA,162244,1.046,0.780,-23.921,-0.929,0.830,0.469,0.652
DATA,162264,0.451,0.780,-37.519,1.151,1.217,1.711,0.517
DATA,162284,-0.229,0.780,-10.506,3.530,1.590,0.894,0.487
DATA,162304,0.037,0.780,14.494,2.599,1.520,1.956,1.742
DATA,162324,-0.067,0.780,-6.848,2.964,1.601,1.111,1.639
DATA,162344,-0.134,0.780,5.286,3.200,1.706,1.899,1.488
DATA,162364,0.083,0.780,-1.299,2.440,1.667,1.560,1.651
DATA,162384,-0.481,0.780,-7.397,4.412,1.948,1.281,1.543
DATA,162404,-0.661,0.780,3.579,5.045,2.138,2.060,1.920
DATA,162424,-0.430,0.780,6.262,4.234,2.172,2.460,2.009
DATA,162444,-0.268,0.780,7.969,3.667,2.276,2.161,2.217
DATA,162464,-0.131,0.780,3.823,3.189,2.314,2.241,2.253
DATA,162484,0.001,0.780,-9.775,2.727,2.388,2.057,2.545
DATA,162504,0.062,0.780,-1.055,2.513,2.414,2.245,2.658
DATA,162524,-0.215,0.780,-1.543,3.483,2.560,2.238,2.291
DATA,162544,-0.352,0.780,-1.665,3.963,2.715,2.523,2.590
DATA,162564,-0.456,0.780,-2.884,4.326,2.810,2.891,2.707
DATA,162584,-0.310,0.780,-3.311,3.815,2.879,2.768,2.849
DATA,162604,-0.471,0.780,-1.665,4.380,2.989,2.698,2.925
DATA,162624,-0.564,0.780,6.445,4.703,3.044,2.853,2.869
DATA,162644,-0.608,0.780,8.945,4.857,3.054,3.055,2.772
DATA,162664,-0.707,0.780,15.591,5.205,3.051,3.097,2.847
DATA,162684,-0.589,0.780,18.152,4.793,2.966,3.026,3.109
DATA,162704,-0.348,0.780,13.579,3.948,2.843,2.802,3.042
DATA,162724,-0.450,0.780,17.238,4.307,2.745,2.605,3.104
DATA,162744,-0.256,0.780,20.286,3.626,2.569,2.688,2.859
DATA,162764,-0.053,0.780,26.384,2.914,2.325,2.344,2.679
DATA,162784,0.392,0.780,28.945,1.360,1.938,2.250,2.375
DATA,162804,1.308,0.780,26.201,-1.848,1.411,1.829,2.123
DATA,162824,1.506,0.780,-2.031,-2.540,1.073,1.443,1.081
DATA,162844,1.110,0.780,-8.189,-1.154,1.028,0.781,0.878
DATA,162864,0.813,0.780,5.469,-0.117,0.912,0.943,1.420
DATA,162884,0.699,0.780,2.116,0.285,0.828,1.227,0.738
DATA,162904,0.866,0.780,22.116,-0.299,0.520,0.572,1.214
DATA,162924,1.297,0.780,11.689,-1.809,0.146,0.517,0.647
DATA,162944,1.484,0.780,7.360,-2.465,-0.127,0.486,0.336
DATA,162964,1.653,0.780,4.311,-3.056,-0.425,0.366,0.227
DATA,162984,1.882,0.780,8.152,-3.856,-0.773,0.240,0.171
DATA,163004,2.144,0.780,3.945,-4.773,-1.128,0.000,0.000
DATA,163024,2.221,0.780,-12.701,-5.045,-1.408,-1.248,-1.192
DATA,163044,2.230,0.780,9.006,-5.074,-1.680,-0.833,-0.492
DATA,163064,2.735,0.780,-4.775,-6.843,-2.078,-0.766,-1.020
DATA,163084,2.281,0.780,-49.836,-5.255,-1.929,-1.988,-2.100
DATA,163104,1.857,0.780,-33.677,-3.771,-1.739,-1.393,-1.667
DATA,163124,1.281,0.780,-37.762,-1.752,-1.435,-1.561,-1.133
DATA,163144,0.965,0.780,-23.860,-0.646,-1.190,-1.011,-1.362
DATA,163164,0.180,0.780,-26.482,2.099,-0.758,-1.059,-0.717
DATA,163184,0.294,0.780,3.030,1.702,-0.702,-0.537,-0.353
DATA,163204,0.416,0.780,-11.543,1.275,-0.636,-0.305,-0.235
DATA,163224,0.317,0.780,-23.860,1.621,-0.405,-0.271,-1.159
DATA,163244,-0.427,0.780,-33.372,4.224,0.138,-0.954,-0.896
DATA,163264,-0.940,0.780,-17.397,6.020,0.601,0.000,0.000
DATA,163284,-1.083,0.780,-14.592,6.519,0.973,0.000,0.000
DATA,163304,-1.339,0.780,-8.982,7.415,1.368,0.344,0.000
DATA,163324,-1.381,0.780,0.652,7.565,1.647,1.611,1.002
DATA,163344,-1.117,0.780,6.933,6.638,1.768,1.198,1.302
DATA,163364,-1.130,0.780,-1.360,6.685,1.951,1.477,1.130
DATA,163384,-1.031,0.780,13.762,6.337,2.049,1.190,1.756
DATA,163404,-1.165,0.780,3.640,6.806,2.156,2.085,1.462
DATA,163424,-0.896,0.780,19.799,5.865,2.088,1.553,1.918
DATA,163444,-0.547,0.780,24.860,4.646,1.924,1.777,1.818
DATA,163464,-0.530,0.780,17.299,4.587,1.803,1.944,1.655
DATA,163484,-0.328,0.780,17.238,3.877,1.627,1.669,1.422
DATA,163504,-0.260,0.780,28.152,3.640,1.421,1.410,1.619
DATA,163524,-0.234,0.780,26.750,3.550,1.107,1.544,0.863
DATA,163544,0.114,0.780,37.847,2.332,0.704,1.136,0.967
DATA,163564,0.385,0.780,13.457,1.382,0.366,0.433,0.916
DATA,163584,0.669,0.780,19.981,0.390,0.106,0.267,0.433
DATA,163604,1.112,0.780,22.725,-1.162,-0.281,0.194,0.268
DATA,163624,1.694,0.780,26.140,-3.199,-0.807,0.152,0.194
DATA,163644,2.407,0.780,13.274,-5.694,-1.382,0.000,0.000
DATA,163664,2.640,0.780,6.262,-6.509,-1.796,-1.179,-1.247
DATA,163684,3.158,0.780,20.835,-8.324,-2.414,-0.759,-0.902
DATA,163704,2.999,0.780,-34.226,-7.768,-2.586,-2.129,-1.884
DATA,163724,2.653,0.780,-26.055,-6.554,-2.610,-2.162,-2.018
DATA,163744,2.402,0.780,-42.519,-5.677,-2.581,-2.062,-2.281
DATA,163764,2.129,0.780,-36.299,-4.722,-2.390,-2.373,-2.117
DATA,163784,1.465,0.780,-37.458,-2.397,-2.027,-2.082,-2.073
DATA,163804,1.025,0.780,-41.421,-0.859,-1.644,-1.655,-1.743
DATA,163824,0.538,0.780,-49.714,0.845,-1.184,-1.608,-1.578
DATA,163844,-0.294,0.780,-33.494,3.757,-0.596,-0.795,-0.703
DATA,163864,-0.542,0.780,-15.323,4.628,-0.197,-0.372,-0.440
DATA,163884,-0.682,0.780,-22.397,5.116,0.181,-0.243,-0.440
DATA,163904,-1.035,0.780,-25.506,6.351,0.705,-0.180,-0.291
DATA,163924,-1.605,0.780,-30.933,8.347,1.352,0.000,-0.206
DATA,163944,-2.130,0.780,-10.262,10.185,2.006,1.151,1.538
DATA,163964,-2.188,0.780,-10.811,10.390,2.432,0.951,1.639
DATA,163984,-2.287,0.780,15.591,10.734,2.731,1.963,1.970
DATA,164004,-2.315,0.780,3.030,10.833,3.003,2.214,2.348
DATA,164024,-2.184,0.780,20.530,10.374,3.148,2.500,2.631
DATA,164044,-1.936,0.780,27.421,9.507,3.134,2.520,2.682
DATA,164064,-1.653,0.780,29.799,8.517,3.042,2.560,2.718
DATA,164084,-1.793,0.780,41.445,9.006,2.830,2.775,2.454
DATA,164104,-1.399,0.780,59.677,7.625,2.368,2.511,2.433
DATA,164124,-0.802,0.780,41.994,5.536,1.824,1.905,1.704
DATA,164144,-0.285,0.780,42.238,3.727,1.381,1.957,1.776
DATA,164164,0.279,0.780,39.738,1.753,0.927,1.033,1.467
DATA,164184,1.149,0.780,44.250,-1.291,0.264,0.774,0.858
DATA,164204,2.092,0.780,23.884,-4.591,-0.413,0.702,0.668
DATA,164224,2.659,0.780,25.408,-6.575,-1.058,0.000,0.000
DATA,164244,3.459,0.780,26.872,-9.376,-1.863,-0.573,0.000
DATA,164264,3.925,0.780,-9.287,-11.009,-2.547,-1.545,-1.813
DATA,164284,3.909,0.780,-22.214,-10.953,-2.906,-1.887,-1.759
DATA,164304,3.377,0.780,-36.909,-9.090,-2.948,-2.331,-2.332
DATA,164324,2.666,0.780,-43.616,-6.600,-2.817,-2.378,-2.156
DATA,164344,1.925,0.780,-44.226,-4.008,-2.524,-2.308,-2.274
DATA,164364,1.295,0.780,-45.141,-1.801,-2.156,-2.210,-1.874
DATA,164384,0.781,0.780,-34.775,-0.003,-1.741,-2.036,-1.792
DATA,164404,0.577,0.780,-20.750,0.710,-1.460,-1.266,-1.373
DATA,164424,0.388,0.780,-28.921,1.370,-1.191,-1.566,-1.283
DATA,164444,0.218,0.780,-20.994,1.967,-0.872,-0.726,-0.877
DATA,164464,0.070,0.780,-33.067,2.485,-0.521,-1.444,-1.037
DATA,164484,-0.487,0.780,-37.153,4.434,0.030,-0.670,-0.624
DATA,164504,-1.003,0.780,-35.506,6.239,0.696,-0.341,-0.329
DATA,164524,-1.429,0.780,-25.384,7.730,1.323,0.000,0.000
DATA,164544,-1.420,0.780,-4.653,7.700,1.713,1.079,1.136
DATA,164564,-1.850,0.780,-9.287,9.205,2.254,1.063,1.180
DATA,164584,-1.982,0.780,3.091,9.667,2.571,1.823,1.716
DATA,164604,-2.084,0.780,8.945,10.023,2.861,2.015,2.044
DATA,164624,-2.058,0.780,19.311,9.934,3.065,2.396,2.423
DATA,164644,-1.811,0.780,19.372,9.070,3.135,2.836,2.706
DATA,164664,-1.423,0.780,20.896,7.712,3.130,2.814,2.746
DATA,164684,-1.236,0.780,22.725,7.056,3.115,2.600,2.937
DATA,164704,-0.809,0.780,22.238,5.562,2.974,2.678,2.944
DATA,164724,-0.569,0.780,17.420,4.722,2.839,2.794,2.598
DATA,164744,-0.191,0.780,17.664,3.398,2.672,2.749,2.552
DATA,164764,0.160,0.780,12.420,2.169,2.546,2.673,2.301
DATA,164784,0.069,0.780,7.420,2.488,2.446,2.418,2.281
DATA,164804,-0.255,0.780,7.542,3.624,2.421,2.445,2.290
DATA,164824,-0.346,0.780,15.530,3.942,2.351,2.274,2.342
DATA,164844,-0.405,0.780,17.238,4.148,2.257,2.193,2.131
DATA,164864,-0.456,0.780,21.567,4.327,2.141,1.980,2.142
DATA,164884,-0.230,0.780,24.981,3.536,1.886,2.225,2.018
DATA,164904,0.110,0.780,30.042,2.346,1.520,1.922,1.700
DATA,164924,0.588,0.780,29.372,0.672,1.087,1.417,1.409
DATA,164944,0.886,0.780,10.591,-0.372,0.791,1.300,0.907
