type,t_ms,roll_deg,roll_ref_deg,gx_dps,gx_ref_dps,omega_ref,omega_l,omega_r,speed_fb_mps,speed_corr_deg,sequence
DATA,35294,1.608019,0.300000,3.614515,-4.578065,-2.126993,-1.260382,-1.728724,-0.003083,0.000000,477
DATA,35364,1.530532,0.300000,-19.617210,-4.306862,-2.139531,-2.246592,-1.990615,-0.009942,0.000000,478
DATA,35434,-0.154542,0.300000,-19.373306,1.590898,-1.369910,-1.898525,-1.540513,-0.012697,0.000000,479
DATA,35504,-0.488977,0.300000,-1.141586,2.761419,-1.099767,-0.543267,-1.543572,-0.018982,0.000000,480
DATA,35574,0.153473,0.300000,39.895031,0.512845,-1.503783,-0.977168,-0.873916,-0.027764,0.000000,481
DATA,35644,1.115864,0.300000,-6.385493,-2.855523,-2.069830,-2.009192,-1.481006,-0.034795,0.000000,482
DATA,35714,0.572052,0.300000,-10.592813,-0.952180,-1.840561,-1.689691,-1.831918,-0.036502,0.000000,483
DATA,35784,0.800830,0.300000,-24.129408,-1.752905,-1.707152,-1.979073,-1.357457,-0.038339,0.000000,484
DATA,35854,-0.058189,0.300000,-20.409893,1.253664,-0.960776,-1.423893,-0.795477,-0.033699,0.000000,485
DATA,35924,-0.575705,0.300000,-11.080619,3.064968,-0.413756,-0.999930,-0.736179,-0.029903,0.000000,486
DATA,35994,-1.319438,0.300000,15.199891,5.668033,0.196325,-0.170838,-0.268708,-0.026999,0.000000,487
DATA,36064,-0.459369,0.300000,29.163317,2.657791,-0.434991,-0.092119,-0.114633,-0.030779,0.000000,488
DATA,36134,0.954047,0.300000,12.273059,-2.289164,-1.789521,-1.001935,-1.510907,-0.037629,0.000000,489
DATA,36204,0.910719,0.300000,-11.446472,-2.137516,-1.915155,-2.001434,-1.486038,-0.038866,0.000000,490
DATA,36274,0.317794,0.300000,-18.458673,-0.062279,-1.558262,-1.779278,-1.643263,-0.038182,0.000000,491
DATA,36344,0.120517,0.300000,-19.739161,0.628192,-1.157130,-1.419272,-1.072175,-0.036064,0.000000,492
DATA,36414,0.240873,0.300000,-0.348903,0.206946,-1.095358,-0.562122,-1.695834,-0.033920,0.000000,493
DATA,36484,-0.664022,0.300000,-15.348914,3.374077,0.456476,-0.270840,-0.216649,-0.022177,0.000000,494
DATA,36554,-1.337129,0.300000,-28.336727,5.729954,1.966996,0.672660,1.000645,-0.006433,0.000000,495
DATA,36624,-1.583612,0.300000,15.443792,6.592644,2.838779,2.162241,2.440534,0.008243,0.000000,496
DATA,36694,-0.854666,0.300000,11.907205,4.041332,2.818809,2.477695,2.379936,0.020175,0.000000,497
DATA,36764,-0.981235,0.300000,25.382826,4.484323,2.664286,2.588130,2.879429,0.029510,0.000000,498
DATA,36834,0.501455,0.300000,1.602318,-0.705091,1.948713,1.872110,2.082134,0.034515,0.000000,499
DATA,36904,-0.334243,0.300000,10.748668,2.219851,2.016211,1.982999,2.178397,0.041765,0.000000,500
DATA,36974,0.125598,0.300000,0.992562,0.610408,1.871774,1.905504,1.674127,0.044875,0.000000,501
DATA,37044,0.161331,0.300000,12.882814,0.485341,1.502926,1.729793,1.640181,0.044855,0.000000,502
DATA,37114,0.011821,0.300000,30.138927,1.008628,0.952779,1.625889,1.177056,0.039393,0.000000,503
DATA,37184,0.673401,0.300000,26.602337,-1.306901,0.096832,0.284362,0.000000,0.031198,0.000000,504
DATA,37254,1.754122,0.300000,20.565750,-5.089426,-1.463699,-0.478265,-0.320171,0.017524,0.000000,505
DATA,37324,1.893921,0.300000,-5.348907,-5.578721,-2.540309,-1.964625,-2.390506,0.001954,0.000000,506
DATA,37394,1.746854,0.300000,-24.068434,-5.063989,-2.980652,-2.569597,-2.738557,-0.012548,0.000000,507
DATA,37464,0.898407,0.300000,-9.617203,-2.094423,-2.792553,-2.762887,-2.675210,-0.024368,0.000000,508
DATA,37534,0.478781,0.300000,-18.885502,-0.625733,-2.428104,-2.515553,-2.473753,-0.032661,0.000000,509
DATA,37604,-0.276947,0.300000,10.443789,2.019314,-1.976611,-1.900071,-1.877384,-0.039951,0.000000,510
DATA,37674,0.719111,0.300000,-6.202566,-1.466886,-2.321551,-2.186908,-2.256373,-0.048427,0.000000,511
DATA,37744,0.391758,0.300000,-0.165976,-0.321153,-2.177983,-2.099628,-2.136818,-0.051583,0.000000,512
DATA,37814,0.266285,0.300000,-15.653791,0.118002,-1.690544,-1.823563,-1.824038,-0.049893,0.000000,513
DATA,37884,-0.923605,0.300000,-12.239156,4.282618,-0.864425,-0.664294,-0.974922,-0.044963,0.000000,514
DATA,37954,-0.546879,0.300000,30.260878,2.964078,-0.761934,-0.344290,-0.470530,-0.044037,0.000000,515
DATA,38024,0.129215,0.300000,4.407198,0.597750,-1.063643,-1.146299,-0.845458,-0.042949,0.000000,516
DATA,38094,0.231598,0.300000,-39.190395,0.239409,-0.846965,-1.045735,-1.575017,-0.037240,0.000000,517
DATA,38164,-0.654630,0.300000,-7.117200,3.341207,0.216241,0.000000,-0.234272,-0.027684,0.000000,518
DATA,38234,-1.359829,0.300000,3.065734,5.809402,1.411149,1.200894,0.926941,-0.015459,0.000000,519
DATA,38304,-1.646746,0.300000,16.358429,6.813611,2.284132,1.095423,1.788145,-0.001989,0.000000,520
DATA,38374,-0.735853,0.300000,21.175507,3.625488,2.014272,1.803818,2.007463,0.006527,0.000000,521
