type,t_ms,roll_deg,roll_ref_deg,gx_dps,gx_ref_dps,omega_ref,omega_l,omega_r,speed_fb_mps,speed_corr_deg,sequence
DATA,45864,-0.555358,0.300000,-3.717442,2.993754,-0.582785,-0.391529,-0.915600,-0.033901,0.000000,628
DATA,45934,-0.334228,0.300000,-12.924767,2.219798,-0.240037,-0.450012,-0.828049,-0.028992,0.000000,629
DATA,46004,-0.699716,0.300000,-7.254031,3.499007,0.390418,-0.138597,-0.224865,-0.022869,0.000000,630
DATA,46074,-1.290063,0.300000,-2.497929,5.565223,1.567662,0.793312,1.180831,-0.011656,0.000000,631
DATA,46144,-0.902257,0.300000,18.355745,4.207899,1.763497,1.589507,1.373984,-0.003318,0.000000,632
DATA,46214,-0.334558,0.300000,13.660621,2.220955,1.726432,1.514997,1.443725,0.005237,0.000000,633
DATA,46284,-0.301951,0.300000,-13.656474,2.106830,1.548182,1.637302,1.378857,0.013008,0.000000,634
DATA,46354,-0.532630,0.300000,10.185008,2.914206,1.436882,1.053450,1.409977,0.016733,0.000000,635
DATA,46424,-0.024404,0.300000,-11.095497,1.135415,1.121531,1.174586,0.879022,0.018176,0.000000,636
DATA,46494,1.545394,0.300000,-14.754035,-4.358878,0.233284,0.392771,0.896708,0.016385,0.000000,637
DATA,46564,-0.258020,0.300000,-16.949160,1.953069,1.049848,1.620992,1.022955,0.025143,0.000000,638
DATA,46634,0.480729,0.300000,24.636238,-0.632551,0.750949,0.793627,1.070862,0.024648,0.000000,639
DATA,46704,-0.485834,0.300000,-33.900391,2.750421,1.535499,1.294065,1.569717,0.032942,0.000000,640
DATA,46774,-0.648632,0.300000,-4.144272,3.320212,1.868134,1.153861,1.085397,0.036619,0.000000,641
DATA,46844,-0.624800,0.300000,22.685017,3.236802,1.739455,2.187250,1.661209,0.037080,0.000000,642
DATA,46914,0.302023,0.300000,20.855747,-0.007079,0.842243,0.934180,0.874517,0.030395,0.000000,643
DATA,46984,0.957864,0.300000,13.782572,-2.302524,-0.282388,0.235883,0.507048,0.021699,0.000000,644
DATA,47054,2.372945,0.300000,14.514280,-7.255305,-2.158644,-1.064103,-0.885305,0.006660,0.000000,645
DATA,47124,2.165963,0.300000,-1.705245,-6.530871,-3.120359,-2.455092,-2.329619,-0.008315,0.000000,646
DATA,47194,2.126799,0.300000,-27.985756,-6.393795,-3.423371,-2.957942,-3.072908,-0.021020,0.000000,647
DATA,47264,0.649260,0.300000,-27.132095,-1.222409,-2.614550,-2.617172,-2.735879,-0.026804,0.000000,648
DATA,47334,-0.580906,0.300000,-12.680863,3.083171,-1.619970,-1.656490,-1.893643,-0.030246,0.000000,649
DATA,47404,-0.467774,0.300000,-0.729635,2.687210,-1.273820,-0.969048,-1.679551,-0.034658,0.000000,650
DATA,47474,-0.459165,0.300000,10.489886,2.657080,-0.919262,-1.533760,-0.610346,-0.034485,0.000000,651
DATA,47544,-0.674270,0.300000,-27.985756,3.409947,-0.513603,-0.951715,-0.796881,-0.031376,0.000000,652
DATA,47614,-0.041116,0.300000,-7.680860,1.193907,-0.361553,-0.698409,-0.279752,-0.028920,0.000000,653
DATA,47684,-0.666188,0.300000,-10.668667,3.381660,0.570217,-0.212569,-0.239759,-0.020937,0.000000,654
DATA,47754,-1.537064,0.300000,1.709392,6.429724,1.951659,1.375064,0.798108,-0.007345,0.000000,655
DATA,47824,-1.654590,0.300000,10.124032,6.841067,2.249401,1.936353,2.246953,0.001867,0.000000,656
DATA,47894,-0.476037,0.300000,14.270376,2.716129,1.886905,1.515489,1.662590,0.009254,0.000000,657
DATA,47964,0.141899,0.300000,21.038673,0.553356,1.264845,1.098001,1.777019,0.012329,0.000000,658
DATA,48034,0.027436,0.300000,21.099649,0.953973,1.234377,1.700781,1.356667,0.017761,0.000000,659
