type,t_ms,roll_deg,roll_ref_deg,gx_dps,gx_ref_dps,omega_ref,omega_l,omega_r
DATA,33504,0.387,0.820,-17.520,1.515,-0.821,-0.452,-1.163
DATA,33524,-0.030,0.820,-40.752,2.976,-0.349,-1.418,-0.547
DATA,33544,-0.217,0.820,-10.752,3.630,0.029,-0.577,-0.307
DATA,33564,-0.152,0.820,-7.947,3.401,0.171,-0.316,-0.213
DATA,33584,-0.270,0.820,-13.252,3.815,0.398,-0.218,-0.164
DATA,33604,-0.547,0.820,-19.289,4.785,0.735,-0.166,-0.133
DATA,33624,-0.956,0.820,-22.825,6.215,1.192,0.000,-0.111
DATA,33644,-1.114,0.820,-7.337,6.769,1.556,1.043,1.139
DATA,33664,-0.974,0.820,-12.459,6.280,1.821,0.955,1.143
DATA,33684,-1.287,0.820,1.321,7.374,2.154,1.503,1.467
DATA,33704,-1.385,0.820,2.175,7.717,2.366,1.857,1.673
DATA,33724,-1.572,0.820,6.443,8.372,2.552,2.072,1.846
DATA,33744,-1.511,0.820,8.211,8.158,2.709,2.128,2.126
DATA,33764,-1.430,0.820,14.126,7.874,2.835,2.212,2.438
DATA,33784,-1.192,0.820,19.614,7.042,2.784,2.412,2.714
DATA,33804,-0.864,0.820,22.236,5.895,2.675,2.352,2.595
DATA,33824,-0.720,0.820,20.346,5.390,2.545,2.443,2.612
DATA,33844,-0.329,0.820,16.199,4.021,2.392,2.465,2.591
DATA,33864,0.002,0.820,12.175,2.861,2.197,2.414,2.185
DATA,33884,0.162,0.820,4.004,2.302,2.094,2.162,1.963
DATA,33904,0.004,0.820,9.248,2.855,2.035,2.124,1.988
DATA,33924,-0.106,0.820,14.614,3.242,1.952,1.853,2.033
DATA,33944,0.046,0.820,10.894,2.710,1.896,1.705,2.043
DATA,33964,0.135,0.820,7.785,2.396,1.808,1.864,1.696
DATA,33984,0.169,0.820,8.150,2.278,1.668,1.891,1.778
DATA,34004,0.360,0.820,10.102,1.609,1.533,1.602,2.059
DATA,34024,0.559,0.820,12.419,0.913,1.388,1.389,1.422
DATA,34044,0.705,0.820,-5.081,0.402,1.276,1.098,1.440
DATA,34064,0.529,0.820,2.053,1.018,1.306,1.462,1.207
DATA,34084,0.397,0.820,-1.545,1.480,1.325,1.066,1.286
DATA,34104,0.157,0.820,3.943,2.321,1.374,1.650,1.333
DATA,34124,0.455,0.820,15.528,1.279,1.137,1.244,1.466
DATA,34144,0.518,0.820,-16.118,1.057,1.159,1.351,1.412
DATA,34164,0.360,0.820,-4.837,1.611,1.156,0.615,1.102
DATA,34184,-0.103,0.820,12.906,3.229,1.261,1.533,0.995
DATA,34204,0.683,0.820,31.321,0.481,0.820,1.707,1.415
DATA,34224,0.966,0.820,-2.825,-0.510,0.584,0.530,0.642
DATA,34244,0.649,0.820,-11.789,0.597,0.645,0.302,0.335
DATA,34264,0.609,0.820,-1.850,0.739,0.703,1.531,0.264
DATA,34284,1.438,0.820,46.077,-2.164,0.065,1.109,1.325
DATA,34304,2.407,0.820,2.663,-5.555,-0.513,0.474,0.509
DATA,34324,1.784,0.820,-5.508,-3.374,-0.680,0.000,0.000
DATA,34344,1.777,0.820,-0.935,-3.348,-0.892,0.000,0.000
DATA,34364,1.644,0.820,-7.581,-2.884,-1.048,0.000,0.000
DATA,34384,1.372,0.820,-17.459,-1.930,-1.036,-0.258,-0.326
DATA,34404,1.116,0.820,-7.703,-1.038,-1.025,-0.730,-0.488
DATA,34424,0.900,0.820,-8.923,-0.281,-1.010,-0.929,-0.457
DATA,34444,0.792,0.820,0.589,0.100,-1.053,-0.546,-0.276
DATA,34464,0.867,0.820,-8.923,-0.164,-1.124,-0.801,-0.198
DATA,34484,0.571,0.820,-32.398,0.870,-0.873,-1.070,-1.644
DATA,34504,-0.047,0.820,-12.947,3.033,-0.541,-0.837,-0.872
DATA,34524,0.038,0.820,9.919,2.737,-0.534,-0.381,-0.388
DATA,34544,0.409,0.820,10.833,1.438,-0.679,-0.247,-0.320
DATA,34564,0.203,0.820,-17.886,2.160,-0.549,-0.207,-0.717
DATA,34584,0.048,0.820,-14.167,2.701,-0.364,-0.687,-0.575
DATA,34604,-0.085,0.820,4.492,3.169,-0.248,-0.487,-0.398
DATA,34624,0.207,0.820,11.870,2.144,-0.352,-0.287,-0.254
DATA,34644,0.449,0.820,10.833,1.299,-0.516,-0.242,-0.186
DATA,34664,0.597,0.820,1.260,0.781,-0.675,-0.563,-0.181
DATA,34684,0.566,0.820,5.041,0.889,-0.749,-0.549,-0.452
DATA,34704,0.521,0.820,-22.642,1.045,-0.566,-0.549,-0.866
DATA,34724,-0.136,0.820,-13.191,3.345,-0.231,-0.905,-0.737
DATA,34744,0.082,0.820,9.187,2.582,-0.252,-0.595,-0.376
DATA,34764,0.258,0.820,8.760,1.967,-0.357,-0.321,-0.245
DATA,34784,0.435,0.820,8.150,1.348,-0.492,-0.220,-0.181
DATA,34804,0.567,0.820,0.224,0.886,-0.578,-0.168,-0.152
DATA,34824,0.545,0.820,-7.033,0.961,-0.591,-0.167,-1.293
DATA,34844,0.213,0.820,-21.118,2.126,-0.361,-0.975,-0.676
DATA,34864,-0.020,0.820,0.285,2.940,-0.215,-0.614,-0.343
DATA,34884,0.149,0.820,2.906,2.349,-0.241,-0.327,-0.230
DATA,34904,0.224,0.820,1.138,2.087,-0.261,-0.223,-0.173
DATA,34924,0.276,0.820,-0.813,1.906,-0.261,-0.169,-0.139
DATA,34944,0.217,0.820,-5.081,2.111,-0.213,-0.136,-0.129
DATA,34964,0.118,0.820,-6.118,2.457,-0.118,-0.118,-0.129
DATA,34984,0.010,0.820,-4.045,2.834,-0.020,-0.118,-0.129
DATA,35004,-0.104,0.820,-4.715,3.235,0.087,-0.118,-0.129
DATA,35024,-0.227,0.820,-5.813,3.665,0.228,-0.118,-0.129
DATA,35044,-0.371,0.820,-6.789,4.170,0.402,-0.118,0.000
DATA,35064,-0.542,0.820,-6.972,4.767,0.611,-0.118,0.000
DATA,35084,-0.784,0.820,-6.972,5.613,0.851,0.000,0.000
DATA,35104,-0.929,0.820,-6.179,6.122,1.115,0.500,0.241
DATA,35124,-0.911,0.820,3.394,6.060,1.315,0.827,0.886
DATA,35144,-0.950,0.820,1.199,6.196,1.493,0.830,0.391
DATA,35164,-0.862,0.820,17.785,5.887,1.510,1.153,0.286
DATA,35184,-0.244,0.820,41.626,3.722,1.151,1.473,1.717
DATA,35204,0.380,0.820,8.089,1.539,0.858,0.885,0.782
DATA,35224,0.184,0.820,-4.776,2.225,0.917,0.389,0.368
DATA,35244,0.098,0.820,8.272,2.527,0.863,0.348,0.246
DATA,35264,0.718,0.820,44.309,0.358,0.349,1.287,1.299
DATA,35284,1.314,0.820,10.467,-1.728,-0.084,0.480,0.000
DATA,35304,1.217,0.820,3.638,-1.390,-0.287,0.285,0.000
DATA,35324,1.244,0.820,7.480,-1.485,-0.519,0.202,0.000
DATA,35344,1.364,0.820,9.736,-1.905,-0.804,0.157,0.000
DATA,35364,1.527,0.820,6.260,-2.476,-1.107,-0.933,0.000
DATA,35384,1.578,0.820,3.699,-2.655,-1.376,-0.606,-1.192
DATA,35404,1.536,0.820,-19.959,-2.508,-1.461,-1.266,-0.586
DATA,35424,1.128,0.820,-5.203,-1.078,-1.422,-1.016,-1.301
DATA,35444,1.319,0.820,-0.020,-1.748,-1.528,-0.723,-0.776
DATA,35464,0.999,0.820,-18.130,-0.628,-1.417,-1.842,-1.244
DATA,35484,0.783,0.820,-22.825,0.129,-1.299,-1.010,-1.010
DATA,35504,0.739,0.820,-20.813,0.285,-1.125,-1.263,-0.811
DATA,35524,0.741,0.820,1.687,0.276,-1.124,-1.017,-0.477
DATA,35544,0.483,0.820,-32.703,1.178,-1.050,-1.438,-1.664
DATA,35564,-0.377,0.820,-32.033,4.190,-0.450,-1.272,-0.902
DATA,35584,-0.739,0.820,-5.508,5.458,-0.118,-0.452,0.000
DATA,35604,-0.484,0.820,-3.496,4.563,0.035,-0.275,0.000
DATA,35624,-0.450,0.820,-10.630,4.445,0.263,-0.197,0.000
DATA,35644,-0.616,0.820,-14.837,5.026,0.568,-0.154,0.000
DATA,35664,-0.922,0.820,-14.350,6.097,0.940,0.000,0.000
DATA,35684,-1.054,0.820,-6.606,6.558,1.272,0.691,0.000
DATA,35704,-1.289,0.820,-4.898,7.383,1.609,0.905,1.097
DATA,35724,-1.149,0.820,6.016,6.892,1.733,1.414,0.549
DATA,35744,-1.514,0.820,-12.033,8.167,2.089,1.093,0.923
DATA,35764,-1.265,0.820,30.224,7.298,2.134,1.838,1.631
DATA,35784,-0.978,0.820,20.406,6.294,2.071,1.745,1.883
DATA,35804,-0.628,0.820,20.285,5.068,1.879,1.602,1.863
DATA,35824,-0.305,0.820,23.760,3.936,1.674,1.693,1.461
DATA,35844,-0.138,0.820,18.760,3.354,1.536,1.564,1.744
DATA,35864,0.225,0.820,14.309,2.082,1.256,1.346,1.066
DATA,35884,0.317,0.820,-0.752,1.762,1.180,0.731,1.559
DATA,35904,0.743,0.820,24.248,0.270,0.820,1.502,0.955
DATA,35924,1.014,0.820,-4.106,-0.678,0.616,0.561,0.509
DATA,35944,0.637,0.820,-15.508,0.640,0.724,0.375,0.313
DATA,35964,0.718,0.820,25.346,0.357,0.653,1.298,1.105
DATA,35984,1.278,0.820,16.870,-1.602,0.189,0.685,0.822
DATA,36004,1.385,0.820,-10.691,-1.979,0.015,0.677,0.000
DATA,36024,1.090,0.820,-12.398,-0.945,0.045,0.344,0.000
DATA,36044,0.810,0.820,-12.337,0.034,0.115,0.231,0.000
DATA,36064,0.515,0.820,-12.276,1.067,0.226,0.174,0.343
DATA,36084,0.259,0.820,-12.215,1.962,0.379,0.139,0.343
DATA,36104,0.006,0.820,-11.972,2.848,0.563,0.116,0.311
DATA,36124,-0.235,0.820,-11.301,3.692,0.778,0.105,0.216
DATA,36144,-0.495,0.820,3.821,4.601,0.977,1.120,0.165
DATA,36164,-0.475,0.820,-1.545,4.532,1.063,0.614,0.137
DATA,36184,-0.364,0.820,29.431,4.145,0.974,0.370,1.812
DATA,36204,0.180,0.820,9.065,2.240,0.718,1.675,0.991
DATA,36224,-0.009,0.820,11.321,2.902,0.688,0.853,0.703
DATA,36244,0.354,0.820,15.041,1.632,0.451,0.475,0.718
DATA,36264,0.545,0.820,-1.972,0.961,0.305,0.284,0.778
DATA,36284,0.424,0.820,-0.813,1.384,0.316,0.201,0.367
DATA,36304,0.453,0.820,1.321,1.285,0.274,0.165,0.241
DATA,36324,0.437,0.820,3.760,1.339,0.209,0.599,0.179
DATA,36344,0.554,0.820,16.992,0.932,0.032,0.599,0.143
DATA,36364,0.818,0.820,12.785,0.006,-0.242,0.340,0.118
DATA,36384,1.016,0.820,9.736,-0.686,-0.496,0.229,0.101
DATA,36404,1.287,0.820,13.150,-1.635,-0.804,0.172,0.089
DATA,36424,1.657,0.820,14.919,-2.931,-1.185,0.000,0.000
DATA,36444,2.130,0.820,-5.508,-4.584,-1.519,-1.115,-0.904
DATA,36464,2.051,0.820,3.028,-4.308,-1.807,-0.870,-0.894
DATA,36484,1.981,0.820,-22.947,-4.064,-1.912,-1.612,-1.484
DATA,36504,1.439,0.820,-20.020,-2.165,-1.729,-1.557,-1.201
DATA,36524,1.344,0.820,-34.228,-1.832,-1.647,-1.380,-1.541
DATA,36544,0.790,0.820,-26.118,0.106,-1.373,-1.450,-1.125
DATA,36564,0.748,0.820,-18.679,0.253,-1.227,-1.351,-1.045
DATA,36584,0.185,0.820,-22.459,2.223,-0.872,-0.993,-0.651
DATA,36604,0.050,0.820,-0.508,2.696,-0.746,-0.412,-0.338
DATA,36624,0.181,0.820,2.845,2.235,-0.762,-0.313,-0.228
DATA,36644,1.066,0.820,-27.337,-0.861,-0.718,-1.613,-0.172
DATA,36664,-0.315,0.820,-24.655,3.971,-0.354,-0.535,-0.158
DATA,36684,-0.503,0.820,-5.874,4.629,-0.062,-0.400,-0.158
DATA,36704,-0.684,0.820,-19.533,5.264,0.267,-0.400,-0.412
DATA,36724,-1.108,0.820,-13.191,6.746,0.682,-0.273,-0.361
DATA,36744,-1.343,0.820,-2.276,7.570,1.007,0.000,-0.238
DATA,36764,-1.472,0.820,8.699,8.023,1.217,0.599,0.000
DATA,36784,-1.242,0.820,0.711,7.219,1.412,0.806,0.708
DATA,36804,-1.209,0.820,-0.447,7.102,1.610,0.434,1.130
DATA,36824,-1.159,0.820,20.467,6.928,1.694,1.772,0.977
DATA,36844,-0.565,0.820,26.443,4.848,1.481,1.221,0.972
DATA,36864,-0.168,0.820,17.419,3.457,1.265,1.702,1.195
DATA,36884,-0.157,0.820,-15.203,3.418,1.353,0.972,0.502
DATA,36904,-0.673,0.820,-19.228,5.226,1.693,0.515,0.293
DATA,36924,-0.706,0.820,32.602,5.340,1.741,1.490,1.433
DATA,36944,0.209,0.820,54.736,2.138,1.056,1.685,1.522
DATA,36964,0.961,0.820,11.870,-0.492,0.577,1.048,1.181
DATA,36984,0.398,0.820,-10.996,1.477,0.653,0.421,0.557
DATA,37004,0.165,0.820,2.663,2.291,0.647,0.325,0.557
DATA,37024,0.014,0.820,-0.813,2.820,0.665,1.369,0.593
DATA,37044,0.091,0.820,11.321,2.551,0.630,0.672,0.356
DATA,37064,0.375,0.820,24.919,1.557,0.342,0.425,1.109
DATA,37084,0.728,0.820,7.845,0.323,0.083,0.425,0.579
DATA,37104,0.677,0.820,7.967,0.502,-0.064,0.291,0.316
DATA,37124,0.852,0.820,12.480,-0.111,-0.301,0.206,0.218
DATA,37144,1.089,0.820,15.955,-0.941,-0.614,0.159,0.166
DATA,37164,1.400,0.820,18.089,-2.031,-1.010,0.000,0.134
DATA,37184,1.803,0.820,19.187,-3.439,-1.476,-0.794,-1.255
DATA,37204,2.207,0.820,8.638,-4.855,-1.961,-0.771,-0.902
DATA,37224,2.282,0.820,-23.740,-5.118,-2.186,-1.670,-1.686
DATA,37244,1.789,0.820,-13.923,-3.391,-2.136,-1.468,-1.786
DATA,37264,1.383,0.820,-26.972,-1.971,-2.013,-1.894,-1.462
DATA,37284,1.113,0.820,-23.679,-1.024,-1.930,-1.647,-1.972
DATA,37304,0.975,0.820,-20.142,-0.541,-1.755,-1.637,-1.458
DATA,37324,0.579,0.820,-22.033,0.842,-1.500,-1.568,-1.321
DATA,37344,0.730,0.820,-13.130,0.316,-1.389,-1.244,-1.058
DATA,37364,0.097,0.820,-25.081,2.531,-1.025,-1.335,-1.396
DATA,37384,-0.408,0.820,-5.752,4.298,-0.779,-0.516,-0.552
DATA,37404,-0.080,0.820,-4.289,3.152,-0.727,-0.846,-1.061
DATA,37424,-0.369,0.820,-5.569,4.161,-0.497,-0.937,-0.727
DATA,37444,-0.346,0.820,10.894,4.083,-0.460,-0.400,-0.588
DATA,37464,-0.084,0.820,14.614,3.163,-0.580,-0.299,-0.320
DATA,37484,0.225,0.820,13.821,2.081,-0.751,-0.299,-0.248
DATA,37504,0.308,0.820,-32.642,1.791,-0.648,-1.355,-0.798
DATA,37524,-0.578,0.820,-19.411,4.893,-0.186,-1.057,-0.759
DATA,37544,-0.823,0.820,-0.508,5.749,0.051,-0.421,-0.364
DATA,37564,-0.434,0.820,9.126,4.389,0.059,-0.262,-0.239
DATA,37584,-0.229,0.820,7.845,3.671,0.032,-0.191,-0.178
DATA,37604,-0.058,0.820,6.443,3.073,-0.003,-0.150,-0.142
DATA,37624,0.094,0.820,5.467,2.541,-0.049,-0.123,-0.118
DATA,37644,0.225,0.820,4.492,2.084,-0.105,-0.105,-0.101
DATA,37664,0.285,0.820,3.516,1.873,-0.159,-0.091,-0.088
DATA,37684,0.316,0.820,2.419,1.765,-0.203,-0.081,-0.078
DATA,37704,0.356,0.820,1.748,1.623,-0.245,-0.072,-0.070
DATA,37724,0.378,0.820,1.138,1.547,-0.280,-0.066,-0.067
DATA,37744,0.377,0.820,0.955,1.552,-0.311,-0.060,-0.067
DATA,37764,0.356,0.820,0.163,1.623,-0.334,-0.055,-0.067
DATA,37784,0.336,0.820,-0.569,1.696,-0.346,-0.051,-0.067
DATA,37804,0.489,0.820,-2.155,1.159,-0.350,-0.779,-0.193
DATA,37824,-0.403,0.820,-35.081,4.282,0.120,-0.651,-0.741
DATA,37844,-0.827,0.820,-16.911,5.765,0.585,0.000,-0.360
DATA,37864,-1.011,0.820,-2.033,6.409,0.859,0.000,-0.238
DATA,37884,-0.971,0.820,3.028,6.269,1.052,0.000,0.000
DATA,37904,-0.810,0.820,14.614,5.704,1.102,0.775,0.680
DATA,37924,-0.350,0.820,14.797,4.094,0.942,1.245,0.718
DATA,37944,-0.298,0.820,-1.667,3.914,0.991,0.797,0.610
DATA,37964,-0.450,0.820,-3.313,4.445,1.133,0.422,0.383
DATA,37984,-0.473,0.820,10.467,4.524,1.170,0.306,0.314
DATA,38004,-0.175,0.820,27.541,3.481,0.959,1.533,0.466
DATA,38024,0.396,0.820,23.333,1.485,0.572,0.552,1.159
DATA,38044,0.549,0.820,5.285,0.948,0.401,0.552,0.733
DATA,38064,0.583,0.820,0.772,0.830,0.309,0.331,0.358
DATA,38084,0.495,0.820,3.516,1.138,0.239,0.225,0.237
DATA,38104,0.543,0.820,6.016,0.969,0.129,0.170,0.177
DATA,38124,0.654,0.820,7.906,0.580,-0.025,0.137,0.141
DATA,38144,0.796,0.820,9.858,0.083,-0.225,0.114,0.117
DATA,38164,0.996,0.820,12.175,-0.616,-0.481,0.098,0.101
DATA,38184,1.222,0.820,14.065,-1.407,-0.799,0.086,0.088
DATA,38204,1.539,0.820,12.419,-2.515,-1.163,-0.797,0.000
DATA,38224,1.656,0.820,9.492,-2.926,-1.515,-0.689,-0.795
DATA,38244,1.926,0.820,8.272,-3.870,-1.882,-0.639,-0.686
DATA,38264,1.971,0.820,-29.411,-4.028,-1.964,-2.183,-1.782
DATA,38284,1.244,0.820,-26.484,-1.484,-1.684,-1.215,-1.685
DATA,38304,0.633,0.820,-20.691,0.653,-1.542,-1.607,-1.475
DATA,38324,0.737,0.820,-12.155,0.291,-1.446,-1.432,-0.800
DATA,38344,0.751,0.820,-31.423,0.243,-1.337,-1.144,-1.091
DATA,38364,0.194,0.820,-26.301,2.190,-0.893,-0.815,-1.373
DATA,38384,0.044,0.820,-11.423,2.715,-0.677,-1.111,-0.706
DATA,38404,0.016,0.820,-3.862,2.813,-0.530,-0.828,-0.505
DATA,38424,0.065,0.820,-9.655,2.643,-0.412,-0.381,-0.354
DATA,38444,-0.098,0.820,-13.557,3.214,-0.198,-0.246,-0.354
DATA,38464,-0.232,0.820,-10.630,3.683,0.030,-0.182,-0.290
DATA,38484,-0.405,0.820,-15.325,4.286,0.310,-0.144,-0.205
DATA,38504,-0.696,0.820,-19.411,5.305,0.683,-0.120,-0.159
DATA,38524,-1.138,0.820,-23.191,6.853,1.163,0.000,-0.129
DATA,38544,-1.120,0.820,-24.959,6.791,1.743,1.299,1.307
DATA,38564,-1.536,0.820,0.345,8.246,2.107,1.412,1.097
DATA,38584,-1.547,0.820,6.992,8.285,2.293,1.631,1.305
DATA,38604,-1.704,0.820,18.882,8.834,2.459,1.802,1.949
DATA,38624,-1.410,0.820,21.809,7.806,2.428,1.992,2.126
DATA,38644,-1.158,0.820,23.333,6.922,2.308,1.973,1.787
DATA,38664,-0.767,0.820,26.077,5.553,2.140,1.833,1.910
DATA,38684,-0.569,0.820,31.382,4.860,1.946,1.810,1.996
DATA,38704,-0.162,0.820,17.236,3.436,1.751,1.839,1.798
DATA,38724,0.378,0.820,22.541,1.545,1.408,1.597,1.629
DATA,38744,0.525,0.820,3.394,1.031,1.226,1.500,1.354
DATA,38764,0.663,0.820,-0.447,0.550,1.126,0.800,0.842
DATA,38784,0.449,0.820,1.199,1.297,1.128,1.060,0.484
DATA,38804,0.433,0.820,31.992,1.356,0.950,1.071,1.556
DATA,38824,1.206,0.820,16.077,-1.351,0.492,0.596,0.962
DATA,38844,0.668,0.820,-17.642,0.532,0.500,0.323,0.407
DATA,38864,0.220,0.820,-16.423,2.099,0.690,1.334,0.257
DATA,38884,0.092,0.820,16.626,2.549,0.663,0.747,0.990
DATA,38904,0.549,0.820,19.675,0.948,0.345,0.361,1.274
DATA,38924,0.633,0.820,0.102,0.656,0.204,0.284,0.474
DATA,38944,0.552,0.820,9.736,0.938,0.080,0.284,0.283
DATA,38964,0.628,0.820,12.480,0.672,-0.117,0.000,0.201
DATA,38984,0.855,0.820,16.138,-0.121,-0.393,0.000,0.156
DATA,39004,1.165,0.820,21.199,-1.206,-0.769,0.000,0.128
DATA,39024,1.656,0.820,24.248,-2.928,-1.268,0.000,0.000
DATA,39044,1.812,0.820,0.345,-3.472,-1.725,-1.221,-1.198
DATA,39064,2.195,0.820,12.297,-4.814,-2.102,-1.044,-1.008
DATA,39084,2.207,0.820,-23.679,-4.856,-2.297,-2.100,-1.611
DATA,39104,2.009,0.820,-16.911,-4.160,-2.376,-1.813,-1.968
DATA,39124,1.583,0.820,-17.337,-2.669,-2.330,-1.856,-1.959
DATA,39144,1.234,0.820,-17.459,-1.449,-2.280,-1.850,-1.695
DATA,39164,1.032,0.820,-25.508,-0.742,-2.230,-2.064,-2.032
DATA,39184,0.808,0.820,-13.740,0.044,-2.057,-2.119,-2.125
DATA,39204,0.608,0.820,-1.301,0.743,-1.991,-1.689,-1.577
DATA,39224,0.663,0.820,-11.545,0.548,-1.949,-1.732,-2.025
DATA,39244,0.949,0.820,-18.252,-0.452,-1.903,-1.959,-1.780
DATA,39264,0.935,0.820,-11.179,-0.401,-1.852,-1.823,-1.683
DATA,39284,0.813,0.820,-10.020,0.023,-1.770,-1.596,-1.694
DATA,39304,0.510,0.820,-18.374,1.085,-1.631,-1.758,-1.751
DATA,39324,0.418,0.820,-10.874,1.405,-1.500,-1.469,-1.439
DATA,39344,-0.128,0.820,-16.850,3.318,-1.187,-1.439,-1.371
DATA,39364,-0.296,0.820,-3.008,3.906,-1.015,-0.953,-1.326
