type,t_ms,roll_deg,roll_ref_deg,gx_dps,gx_ref_dps,omega_ref,omega_l,omega_r
DATA,45024,0.788,0.820,-7.243,0.112,0.179,0.144,0.142
DATA,45044,0.698,0.820,-4.255,0.425,0.161,0.119,0.118
DATA,45064,0.650,0.820,-1.145,0.594,0.120,0.102,0.101
DATA,45084,0.685,0.820,1.660,0.471,0.048,0.089,0.088
DATA,45104,0.745,0.820,2.879,0.263,-0.048,0.079,0.078
DATA,45124,0.861,0.820,5.014,-0.144,-0.181,0.071,0.071
DATA,45144,1.004,0.820,7.331,-0.644,-0.354,0.064,0.064
DATA,45164,1.217,0.820,9.587,-1.388,-0.581,0.059,0.059
DATA,45184,1.437,0.820,11.782,-2.159,-0.864,0.054,0.054
DATA,45204,1.773,0.820,8.611,-3.335,-1.186,0.050,0.050
DATA,45224,2.191,0.820,1.965,-4.798,-1.480,-1.115,0.000
DATA,45244,1.818,0.820,-8.340,-3.493,-1.642,-0.993,-0.868
DATA,45264,1.606,0.820,-23.401,-2.752,-1.671,-1.376,-1.192
DATA,45284,1.153,0.820,-18.767,-1.166,-1.604,-1.237,-1.546
DATA,45304,0.615,0.820,-30.291,0.718,-1.422,-1.553,-1.550
DATA,45324,0.206,0.820,-9.011,2.150,-1.230,-1.251,-1.334
DATA,45344,-0.074,0.820,-15.169,3.128,-1.097,-1.183,-1.338
DATA,45364,-0.179,0.820,0.318,3.497,-0.995,-0.841,-1.107
DATA,45384,0.059,0.820,-3.401,2.663,-0.951,-0.569,-0.435
DATA,45404,-0.051,0.820,1.416,3.047,-0.879,-1.215,-0.304
DATA,45424,0.122,0.820,16.172,2.443,-0.988,-0.531,-1.857
DATA,45444,0.297,0.820,8.977,1.829,-1.122,-0.322,-0.919
DATA,45464,0.256,0.820,-20.230,1.973,-1.075,-1.864,-1.150
DATA,45484,-0.058,0.820,15.867,3.074,-0.980,-1.059,-0.999
DATA,45504,0.785,0.820,30.684,0.123,-1.359,-0.445,-0.685
DATA,45524,1.361,0.820,-6.023,-1.894,-1.676,-2.031,-1.656
DATA,45544,1.268,0.820,-12.852,-1.568,-1.707,-1.790,-1.541
DATA,45564,0.941,0.820,-13.157,-0.422,-1.647,-1.653,-1.559
DATA,45584,0.608,0.820,-21.511,0.743,-1.560,-1.820,-1.731
DATA,45604,0.366,0.820,-9.011,1.587,-1.469,-1.696,-1.579
DATA,45624,0.178,0.820,-3.462,2.246,-1.378,-1.533,-1.445
DATA,45644,0.410,0.820,-9.438,1.433,-1.371,-1.488,-1.302
DATA,45664,0.221,0.820,-5.901,2.095,-1.242,-1.251,-1.442
DATA,45684,0.342,0.820,-10.596,1.672,-1.202,-1.063,-1.328
DATA,45704,0.184,0.820,-6.633,2.227,-1.095,-1.443,-0.973
DATA,45724,0.543,0.820,-3.767,0.970,-1.132,-0.888,-0.821
DATA,45744,0.333,0.820,-24.133,1.704,-0.944,-1.367,-1.338
DATA,45764,0.295,0.820,-3.279,1.836,-0.845,-0.979,-0.660
DATA,45784,0.237,0.820,-29.438,2.039,-0.655,-0.603,-0.901
DATA,45804,-0.402,0.820,-22.913,4.275,-0.283,-0.943,-0.865
DATA,45824,-0.425,0.820,-5.596,4.359,-0.101,-0.615,-0.387
DATA,45844,-0.558,0.820,-14.804,4.821,0.145,-0.327,-0.249
DATA,45864,-0.836,0.820,-22.243,5.795,0.497,-0.223,-0.184
DATA,45884,-1.302,0.820,-29.072,7.426,0.977,0.000,-0.146
DATA,45904,-1.937,0.820,-34.438,9.650,1.596,0.733,0.000
DATA,45924,-2.800,0.820,-27.365,12.669,2.348,1.320,1.399
DATA,45944,-3.096,0.820,0.318,13.705,2.918,1.971,1.667
DATA,45964,-2.967,0.820,13.367,13.253,3.287,2.446,2.333
DATA,45984,-2.694,0.820,22.392,12.301,3.515,2.824,2.774
DATA,46004,-2.399,0.820,29.831,11.268,3.597,3.077,3.066
DATA,46024,-1.853,0.820,38.001,9.356,3.563,3.015,3.512
DATA,46044,-1.301,0.820,40.014,7.423,3.397,3.359,3.344
DATA,46064,-0.874,0.820,36.111,5.931,3.192,3.260,3.036
DATA,46084,-0.271,0.820,34.526,3.818,2.888,3.204,2.869
DATA,46104,0.048,0.820,34.709,2.701,2.570,2.739,2.756
DATA,46124,0.397,0.820,31.538,1.480,2.189,2.425,2.684
DATA,46144,0.941,0.820,38.855,-0.424,1.733,2.096,2.534
DATA,46164,1.498,0.820,35.501,-2.372,1.185,1.957,1.737
DATA,46184,2.243,0.820,6.050,-4.979,0.677,0.850,1.610
DATA,46204,1.895,0.820,-15.108,-3.764,0.530,1.147,0.929
DATA,46224,1.405,0.820,-18.157,-2.047,0.532,0.659,0.805
DATA,46244,0.945,0.820,-16.084,-0.437,0.586,0.498,0.671
DATA,46264,0.531,0.820,-14.133,1.012,0.683,0.345,0.383
DATA,46284,0.332,0.820,2.575,1.708,0.680,0.593,0.334
DATA,46304,0.523,0.820,20.928,1.040,0.514,1.093,0.486
DATA,46324,0.382,0.820,26.111,1.533,0.147,0.674,0.854
DATA,46344,0.875,0.820,-1.999,-0.194,0.002,0.343,0.474
DATA,46364,0.938,0.820,4.953,-0.413,-0.139,0.231,0.283
DATA,46384,1.085,0.820,8.550,-0.926,-0.334,0.174,0.202
DATA,46404,1.331,0.820,12.757,-1.790,-0.604,0.139,0.157
DATA,46424,1.714,0.820,13.306,-3.129,-0.953,0.000,0.128
DATA,46444,1.991,0.820,6.477,-4.100,-1.292,-0.775,0.000
DATA,46464,2.216,0.820,14.343,-4.886,-1.674,-0.742,-1.157
DATA,46484,2.515,0.820,-15.779,-5.933,-1.983,-1.730,-1.099
DATA,46504,2.180,0.820,-17.791,-4.761,-2.058,-1.813,-1.264
DATA,46524,1.918,0.820,-28.157,-3.843,-2.105,-1.699,-1.578
DATA,46544,1.711,0.820,-30.413,-3.120,-2.053,-1.854,-1.823
DATA,46564,1.027,0.820,-30.596,-0.725,-1.844,-1.784,-1.971
DATA,46584,0.506,0.820,-26.938,1.100,-1.624,-1.719,-1.772
DATA,46604,0.099,0.820,-22.243,2.523,-1.383,-1.496,-1.628
DATA,46624,-0.349,0.820,-15.047,4.093,-1.116,-1.194,-1.389
DATA,46644,-0.390,0.820,-17.608,4.234,-0.925,-1.113,-0.820
DATA,46664,-0.870,0.820,-8.462,5.914,-0.649,-1.122,-1.364
DATA,46684,-0.772,0.820,12.575,5.573,-0.573,-0.431,-0.816
DATA,46704,-0.309,0.820,23.855,3.950,-0.713,-0.267,-0.377
DATA,46724,0.128,0.820,12.453,2.420,-0.871,-0.229,-1.248
DATA,46744,0.006,0.820,-10.596,2.849,-0.807,-1.648,-1.100
DATA,46764,0.031,0.820,20.745,2.762,-0.835,-0.864,-0.428
DATA,46784,0.807,0.820,25.318,0.045,-1.198,-0.387,-0.265
DATA,46804,1.466,0.820,9.038,-2.260,-1.536,-1.105,-0.967
DATA,46824,1.134,0.820,-20.352,-1.100,-1.572,-1.621,-1.415
DATA,46844,1.101,0.820,-23.279,-0.983,-1.533,-1.752,-1.715
DATA,46864,0.689,0.820,-10.230,0.460,-1.421,-1.430,-1.420
DATA,46884,0.221,0.820,-20.596,2.098,-1.246,-1.613,-1.598
DATA,46904,0.003,0.820,-5.047,2.860,-1.132,-1.410,-1.293
DATA,46924,-0.156,0.820,-6.511,3.416,-1.028,-0.981,-1.173
DATA,46944,0.113,0.820,11.477,2.473,-1.086,-0.731,-0.621
DATA,46964,0.226,0.820,-22.852,2.078,-0.990,-1.472,-1.640
DATA,46984,-0.014,0.820,-0.169,2.921,-0.843,-0.803,-1.379
DATA,47004,0.178,0.820,-1.328,2.248,-0.835,-0.558,-0.784
DATA,47024,0.073,0.820,-18.706,2.613,-0.679,-1.360,-1.097
DATA,47044,-0.070,0.820,6.233,3.113,-0.587,-0.971,-0.568
DATA,47064,0.171,0.820,6.477,2.271,-0.633,-0.425,-0.314
DATA,47084,0.301,0.820,-3.401,1.817,-0.646,-0.264,-0.216
DATA,47104,0.321,0.820,-8.279,1.748,-0.605,-0.238,-0.184
DATA,47124,-0.049,0.820,-35.596,3.040,-0.316,-1.248,-0.543
DATA,47144,-0.682,0.820,-24.316,5.258,0.129,-0.590,-1.215
DATA,47164,-1.028,0.820,-21.084,6.469,0.535,-0.320,-0.445
DATA,47184,-1.336,0.820,-21.023,7.547,0.960,-0.220,-0.273
DATA,47204,-1.824,0.820,-25.230,9.252,1.490,0.000,0.000
DATA,47224,-2.657,0.820,-12.243,12.170,2.088,1.002,1.152
DATA,47244,-2.711,0.820,6.599,12.360,2.548,1.686,1.349
DATA,47264,-2.455,0.820,14.465,11.461,2.791,2.110,1.978
DATA,47284,-2.125,0.820,22.940,10.309,2.918,2.438,2.047
DATA,47304,-1.867,0.820,29.099,9.404,2.962,2.444,2.706
DATA,47324,-1.205,0.820,29.160,7.086,2.845,2.365,2.923
DATA,47344,-0.543,0.820,34.648,4.770,2.627,2.576,2.645
DATA,47364,-0.437,0.820,33.245,4.401,2.405,2.310,2.339
DATA,47384,-0.020,0.820,32.453,2.939,2.125,2.154,2.118
DATA,47404,0.313,0.820,29.282,1.773,1.817,2.223,1.928
DATA,47424,0.509,0.820,20.014,1.089,1.526,1.790,1.636
DATA,47444,0.843,0.820,23.001,-0.080,1.174,1.373,1.795
DATA,47464,1.058,0.820,16.294,-0.832,0.895,1.141,1.467
DATA,47484,1.229,0.820,9.953,-1.432,0.602,0.766,0.936
DATA,47504,1.223,0.820,6.538,-1.411,0.392,0.412,0.621
DATA,47524,1.269,0.820,6.843,-1.572,0.168,0.259,0.329
DATA,47544,1.339,0.820,4.526,-1.815,-0.037,0.189,0.224
DATA,47564,1.462,0.820,7.696,-2.246,-0.281,0.149,0.170
DATA,47584,1.634,0.820,10.989,-2.850,-0.581,0.000,0.000
DATA,47604,1.872,0.820,15.989,-3.682,-0.959,0.000,0.000
DATA,47624,2.291,0.820,17.392,-5.149,-1.421,0.000,0.000
DATA,47644,2.769,0.820,-1.938,-6.821,-1.872,-1.071,-1.235
DATA,47664,2.579,0.820,-5.352,-6.157,-2.149,-0.832,-1.423
DATA,47684,2.119,0.820,-14.133,-4.547,-2.305,-1.772,-1.631
DATA,47704,1.753,0.820,-15.352,-3.265,-2.402,-1.854,-2.189
DATA,47724,1.391,0.820,-12.304,-1.999,-2.428,-1.830,-2.086
DATA,47744,1.126,0.820,-10.718,-1.070,-2.410,-2.192,-1.947
DATA,47764,1.146,0.820,-13.218,-1.141,-2.446,-2.093,-2.025
DATA,47784,0.996,0.820,-21.206,-0.615,-2.431,-2.406,-2.194
DATA,47804,0.982,0.820,-22.486,-0.567,-2.348,-2.392,-2.318
DATA,47824,0.785,0.820,-12.486,0.123,-2.271,-2.287,-2.367
DATA,47844,0.795,0.820,-7.547,0.087,-2.212,-2.177,-2.098
DATA,47864,0.690,0.820,-11.267,0.454,-2.119,-1.997,-2.175
DATA,47884,0.623,0.820,-13.767,0.691,-2.004,-2.089,-2.021
DATA,47904,0.512,0.820,-19.194,1.077,-1.893,-1.865,-1.921
DATA,47924,0.516,0.820,-25.596,1.062,-1.766,-1.881,-1.830
DATA,47944,0.278,0.820,-18.584,1.898,-1.552,-1.685,-1.560
DATA,47964,-0.230,0.820,-25.169,3.675,-1.242,-1.825,-1.681
DATA,47984,-0.475,0.820,-20.291,4.534,-0.978,-1.392,-1.289
DATA,48004,-0.839,0.820,-9.377,5.808,-0.694,-0.899,-0.852
DATA,48024,-0.875,0.820,8.733,5.932,-0.566,-0.736,-0.759
DATA,48044,-0.569,0.820,11.965,4.863,-0.583,-0.360,-0.365
DATA,48064,-0.340,0.820,8.855,4.061,-0.600,-0.237,-0.239
DATA,48084,-0.154,0.820,-1.999,3.410,-0.574,-0.186,-0.178
DATA,48104,-0.424,0.820,-20.169,4.355,-0.335,-1.119,-0.146
DATA,48124,-0.825,0.820,-20.291,5.756,0.011,-0.806,-1.003
DATA,48144,-1.234,0.820,-20.291,7.189,0.417,0.000,-0.907
DATA,48164,-1.327,0.820,-10.291,7.513,0.789,0.000,-0.395
DATA,48184,-1.545,0.820,-4.682,8.276,1.091,0.000,-0.252
DATA,48204,-1.488,0.820,2.270,8.078,1.368,0.209,0.000
DATA,48224,-1.383,0.820,16.172,7.709,1.500,1.208,0.696
DATA,48244,-1.324,0.820,2.026,7.503,1.658,0.948,0.419
DATA,48264,-1.526,0.820,25.562,8.211,1.796,1.016,1.622
DATA,48284,-0.708,0.820,36.111,5.350,1.585,1.366,1.677
DATA,48304,0.120,0.820,24.160,2.450,1.327,1.121,1.599
DATA,48324,0.223,0.820,15.135,2.089,1.156,0.721,0.958
DATA,48344,0.775,0.820,17.331,0.159,0.901,1.495,1.244
DATA,48364,0.916,0.820,-14.011,-0.335,0.798,0.569,0.624
DATA,48384,0.321,0.820,-27.304,1.747,1.023,0.499,0.329
DATA,48404,-0.081,0.820,-3.279,3.154,1.175,1.462,0.313
DATA,48424,-0.005,0.820,-3.096,2.888,1.226,1.010,1.672
DATA,48444,0.029,0.820,-1.755,2.768,1.232,1.343,0.894
DATA,48464,-0.205,0.820,-0.779,3.588,1.339,1.253,1.610
DATA,48484,-0.383,0.820,-11.023,4.211,1.504,1.488,1.194
DATA,48504,-0.248,0.820,13.245,3.738,1.458,1.736,1.544
DATA,48524,-0.554,0.820,-9.072,4.807,1.554,1.674,1.338
DATA,48544,-0.623,0.820,5.257,5.051,1.602,1.229,1.843
DATA,48564,-0.638,0.820,14.648,5.102,1.611,1.516,1.781
DATA,48584,-0.476,0.820,13.306,4.534,1.572,1.311,1.430
DATA,48604,-0.056,0.820,17.209,3.067,1.432,1.558,1.532
DATA,48624,0.152,0.820,15.379,2.340,1.306,1.504,1.606
DATA,48644,0.343,0.820,9.831,1.670,1.174,1.142,1.245
DATA,48664,0.315,0.820,23.306,1.768,1.062,1.338,1.128
DATA,48684,0.597,0.820,22.270,0.780,0.778,0.926,1.072
DATA,48704,0.591,0.820,-1.145,0.801,0.614,0.551,0.799
DATA,48724,0.218,0.820,-2.669,2.107,0.669,0.307,0.372
DATA,48744,0.023,0.820,3.245,2.789,0.688,0.214,0.243
DATA,48764,0.055,0.820,10.257,2.677,0.631,1.692,0.180
DATA,48784,0.461,0.820,26.965,1.256,0.363,0.662,0.143
DATA,48804,1.248,0.820,27.331,-1.498,-0.034,0.340,0.119
DATA,48824,1.534,0.820,22.575,-2.499,-0.446,0.229,0.102
DATA,48844,2.003,0.820,27.270,-4.142,-0.952,0.173,0.089
DATA,48864,2.713,0.820,23.611,-6.625,-1.563,0.000,0.000
DATA,48884,3.063,0.820,14.648,-7.851,-2.136,-1.179,0.000
DATA,48904,3.658,0.820,4.160,-9.933,-2.763,-1.854,-1.496
DATA,48924,3.545,0.820,-14.377,-9.536,-3.125,-2.199,-1.784
DATA,48944,2.995,0.820,-23.767,-7.612,-3.303,-2.399,-2.438
DATA,48964,2.286,0.820,-30.413,-5.131,-3.292,-2.834,-2.925
DATA,48984,1.685,0.820,-30.291,-3.028,-3.149,-3.032,-3.034
DATA,49004,1.172,0.820,-32.182,-1.231,-2.938,-2.921,-3.017
DATA,49024,0.712,0.820,-30.901,0.377,-2.675,-2.825,-2.828
DATA,49044,0.471,0.820,-25.718,1.223,-2.398,-2.619,-2.444
DATA,49064,0.211,0.820,-24.560,2.132,-2.128,-2.333,-2.271
DATA,49084,-0.104,0.820,-21.816,3.235,-1.801,-2.052,-1.933
DATA,49104,-0.551,0.820,-23.584,4.800,-1.415,-1.728,-1.851
DATA,49124,-0.849,0.820,-18.401,5.841,-1.088,-1.663,-1.602
DATA,49144,-1.068,0.820,5.684,6.609,-0.844,-0.915,-0.859
DATA,49164,-0.777,0.820,-3.584,5.588,-0.721,-1.048,-0.582
DATA,49184,-1.108,0.820,-11.755,6.750,-0.452,-1.082,-1.476
DATA,49204,-1.445,0.820,1.294,7.927,-0.245,-0.471,-0.475
DATA,49224,-1.375,0.820,11.294,7.684,-0.081,-0.282,-0.283
DATA,49244,-0.997,0.820,12.818,6.360,-0.035,-0.201,-0.202
DATA,49264,-0.706,0.820,12.209,5.342,-0.019,-0.156,-0.157
DATA,49284,-0.483,0.820,11.294,4.561,-0.033,-0.128,-0.128
DATA,49304,-0.281,0.820,10.806,3.853,-0.070,-0.108,-0.108
DATA,49324,-0.098,0.820,10.440,3.213,-0.127,-0.093,-0.094
DATA,49344,0.049,0.820,10.318,2.700,-0.207,-0.082,-0.083
DATA,49364,0.237,0.820,9.770,2.040,-0.311,-0.074,-0.074
DATA,49384,0.368,0.820,9.343,1.582,-0.431,-0.067,-0.067
DATA,49404,0.497,0.820,9.160,1.130,-0.562,-0.061,-0.061
DATA,49424,0.674,0.820,6.111,0.511,-0.709,-0.059,-0.059
DATA,49444,0.560,0.820,-19.194,0.910,-0.670,-1.575,-0.559
DATA,49464,0.256,0.820,-1.206,1.974,-0.592,-1.163,-1.473
DATA,49484,0.327,0.820,2.026,1.726,-0.633,-0.442,-0.507
DATA,49504,0.304,0.820,-1.328,1.807,-0.647,-0.271,-0.295
DATA,49524,0.326,0.820,3.855,1.730,-0.683,-0.236,-0.214
DATA,49544,0.292,0.820,-11.877,1.849,-0.631,-1.367,-0.214
DATA,49564,0.224,0.820,5.623,2.088,-0.592,-0.678,-1.337
DATA,49584,0.070,0.820,-0.413,2.624,-0.563,-0.474,-0.833
DATA,49604,0.219,0.820,8.245,2.102,-0.611,-0.450,-0.380
DATA,49624,0.485,0.820,9.587,1.171,-0.752,-0.274,-0.246
DATA,49644,0.688,0.820,-0.352,0.460,-0.857,-0.202,-0.182
DATA,49664,0.393,0.820,-13.828,1.494,-0.761,-1.683,-0.150
DATA,49684,-0.000,0.820,-34.133,2.870,-0.499,-0.585,-1.363
DATA,49704,-0.485,0.820,-5.291,4.566,-0.250,-0.582,-0.566
DATA,49724,-0.277,0.820,10.014,3.838,-0.227,-0.350,-0.336
DATA,49744,-0.071,0.820,7.514,3.118,-0.268,-0.233,-0.336
DATA,49764,-0.241,0.820,-10.596,3.713,-0.154,-1.032,-0.324
DATA,49784,-0.362,0.820,5.989,4.137,-0.076,-0.591,-0.221
DATA,49804,-0.186,0.820,7.209,3.520,-0.101,-0.320,-0.168
DATA,49824,-0.052,0.820,8.916,3.052,-0.148,-0.220,-0.136
DATA,49844,0.101,0.820,9.953,2.515,-0.224,-0.167,-0.114
DATA,49864,0.264,0.820,10.562,1.944,-0.333,-0.135,-0.098
DATA,49884,0.439,0.820,10.501,1.333,-0.474,-0.121,-0.086
DATA,49904,0.599,0.820,7.818,0.773,-0.619,-0.121,-0.076
DATA,49924,0.341,0.820,-2.243,1.675,-0.727,-0.335,-1.739
DATA,49944,-0.116,0.820,-23.950,3.278,-0.426,-0.968,-1.007
DATA,49964,-0.233,0.820,14.770,3.685,-0.361,-0.733,-0.414
DATA,49984,0.173,0.820,21.294,2.264,-0.539,-0.357,-0.260
DATA,50004,0.641,0.820,13.611,0.628,-0.768,-0.236,-0.211
DATA,50024,0.962,0.820,-16.633,-0.497,-0.870,-0.937,-1.577
DATA,50044,0.440,0.820,-13.340,1.330,-0.738,-1.277,-0.535
DATA,50064,0.770,0.820,20.440,0.174,-0.919,-0.472,-0.522
DATA,50084,1.278,0.820,19.892,-1.604,-1.246,-0.419,-1.223
DATA,50104,1.199,0.820,-25.657,-1.326,-1.285,-1.447,-1.295
DATA,50124,0.375,0.820,-25.535,1.558,-0.989,-1.622,-1.464
DATA,50144,0.241,0.820,10.196,2.028,-0.974,-0.575,-1.107
DATA,50164,0.751,0.820,14.709,0.241,-1.183,-0.448,-0.453
DATA,50184,1.185,0.820,-9.072,-1.276,-1.280,-1.727,-0.774
DATA,50204,0.526,0.820,-33.584,1.027,-1.028,-1.388,-1.508
DATA,50224,0.528,0.820,-19.499,1.022,-0.836,-1.178,-1.352
DATA,50244,0.263,0.820,-17.974,1.949,-0.680,-0.592,-1.118
DATA,50264,0.240,0.820,-0.596,2.030,-0.653,-0.758,-0.531
DATA,50284,-0.244,0.820,-23.889,3.723,-0.335,-1.129,-0.531
DATA,50304,-0.489,0.820,-13.523,4.580,-0.075,-0.712,-0.321
DATA,50324,-0.820,0.820,-8.523,5.742,0.149,-0.429,-0.220
DATA,50344,-0.963,0.820,-10.291,6.239,0.411,-0.265,-0.167
DATA,50364,-1.162,0.820,-14.804,6.938,0.736,-0.192,0.000
DATA,50384,-1.496,0.820,-16.206,8.105,1.141,0.000,0.000
DATA,50404,-1.777,0.820,-9.621,9.090,1.548,0.517,0.000
DATA,50424,-1.843,0.820,-9.743,9.320,1.941,0.970,1.168
DATA,50444,-1.929,0.820,13.245,9.621,2.189,1.910,1.010
DATA,50464,-1.709,0.820,23.306,8.850,2.276,1.829,1.680
DATA,50484,-1.273,0.820,22.940,7.326,2.268,1.780,1.960
DATA,50504,-0.751,0.820,24.587,5.500,2.156,1.969,1.907
DATA,50524,-0.465,0.820,29.587,4.499,2.026,2.050,1.617
DATA,50544,-0.211,0.820,23.733,3.609,1.850,1.917,2.244
DATA,50564,0.112,0.820,26.416,2.478,1.593,1.664,1.742
DATA,50584,0.442,0.820,22.087,1.324,1.330,1.501,1.567
DATA,50604,0.590,0.820,6.965,0.806,1.132,0.967,1.454
DATA,50624,0.708,0.820,14.160,0.394,0.933,1.228,0.856
DATA,50644,0.829,0.820,-0.230,-0.030,0.766,0.769,0.640
DATA,50664,0.679,0.820,12.575,0.492,0.673,0.705,1.097
DATA,50684,0.962,0.820,19.465,-0.497,0.369,1.075,0.649
DATA,50704,1.205,0.820,1.355,-1.348,0.102,0.630,0.523
DATA,50724,1.029,0.820,-2.121,-0.732,0.008,0.333,0.300
DATA,50744,0.949,0.820,1.111,-0.451,-0.105,0.225,0.210
DATA,50764,0.939,0.820,4.404,-0.416,-0.239,0.170,0.162
DATA,50784,1.014,0.820,7.148,-0.678,-0.418,0.137,0.131
DATA,50804,1.165,0.820,10.745,-1.208,-0.645,0.115,0.111
DATA,50824,1.439,0.820,13.062,-2.166,-0.939,0.098,0.000
DATA,50844,1.556,0.820,9.404,-2.577,-1.259,0.000,-0.503
DATA,50864,1.625,0.820,-0.413,-2.817,-1.483,-0.801,-0.922
DATA,50884,1.696,0.820,1.721,-3.066,-1.690,-1.047,-0.509
DATA,50904,1.508,0.820,-18.889,-2.408,-1.755,-1.310,-1.716
DATA,50924,1.013,0.820,-21.389,-0.674,-1.670,-1.650,-1.417
DATA,50944,0.760,0.820,-12.791,0.211,-1.604,-1.555,-1.479
DATA,50964,0.598,0.820,-7.608,0.776,-1.555,-1.509,-1.465
DATA,50984,0.453,0.820,-5.840,1.284,-1.479,-1.457,-1.447
DATA,51004,0.423,0.820,-5.413,1.390,-1.453,-1.265,-1.383
DATA,51024,0.363,0.820,-13.584,1.601,-1.363,-1.552,-1.457
DATA,51044,0.180,0.820,-4.316,2.239,-1.263,-1.294,-1.478
DATA,51064,0.467,0.820,4.648,1.236,-1.356,-0.887,-0.976
DATA,51084,0.686,0.820,-6.328,0.470,-1.416,-1.352,-0.878
DATA,51104,0.719,0.820,-13.706,0.355,-1.362,-1.446,-1.389
DATA,51124,0.574,0.820,-16.511,0.860,-1.266,-1.316,-1.370
DATA,51144,0.383,0.820,-18.584,1.529,-1.156,-1.485,-1.338
DATA,51164,0.148,0.820,-26.633,2.351,-0.936,-1.206,-1.268
DATA,51184,-0.146,0.820,-10.596,3.382,-0.705,-1.118,-1.161
DATA,51204,-0.158,0.820,10.379,3.423,-0.689,-0.957,-0.456
DATA,51224,0.136,0.820,-1.084,2.395,-0.716,-0.513,-0.369
DATA,51244,-0.201,0.820,-21.145,3.574,-0.506,-0.393,-1.347
DATA,51264,-0.592,0.820,-13.340,4.941,-0.240,-0.626,-0.559
DATA,51284,-0.760,0.820,1.782,5.531,-0.049,-0.593,-0.311
DATA,51304,-0.617,0.820,3.916,5.031,0.021,-0.546,-0.216
DATA,51324,-0.536,0.820,0.989,4.746,0.105,-0.307,-0.165
DATA,51344,-0.523,0.820,-1.999,4.699,0.225,-0.213,-0.133
DATA,51364,-0.590,0.820,-4.255,4.936,0.375,-0.163,-0.112
DATA,51384,-0.682,0.820,-6.633,5.256,0.561,-0.132,-0.096
DATA,51404,-0.841,0.820,-8.340,5.812,0.789,0.000,-0.085
DATA,51424,-1.042,0.820,-8.950,6.518,1.051,0.594,0.000
DATA,51444,-1.072,0.820,13.489,6.621,1.246,1.034,0.919
DATA,51464,-0.928,0.820,6.599,6.118,1.342,0.850,0.598
DATA,51484,-0.640,0.820,17.940,5.111,1.341,0.934,1.397
DATA,51504,-0.233,0.820,24.648,3.687,1.212,1.114,1.176
DATA,51524,-0.101,0.820,-6.694,3.223,1.245,0.863,0.585
DATA,51544,-0.523,0.820,-8.462,4.702,1.440,0.762,1.308
DATA,51564,-0.478,0.820,19.892,4.544,1.474,1.523,0.868
DATA,51584,-0.006,0.820,8.428,2.892,1.351,1.530,1.607
DATA,51604,0.033,0.820,11.294,2.754,1.277,1.374,1.089
DATA,51624,0.009,0.820,10.928,2.840,1.204,1.129,1.401
DATA,51644,0.205,0.820,10.440,2.151,1.077,1.312,1.180
DATA,51664,0.194,0.820,0.989,2.189,1.053,1.037,0.961
DATA,51684,0.151,0.820,12.026,2.343,1.018,1.266,1.096
DATA,51704,0.431,0.820,7.392,1.362,0.863,1.266,0.709
DATA,51724,0.101,0.820,8.550,2.517,0.861,0.820,1.179
DATA,51744,0.619,0.820,30.014,0.703,0.538,1.202,1.284
DATA,51764,1.185,0.820,0.989,-1.277,0.278,0.594,0.477
DATA,51784,0.751,0.820,-6.084,0.241,0.261,0.321,0.283
DATA,51804,0.505,0.820,-1.633,1.103,0.239,0.220,0.202
DATA,51824,0.436,0.820,1.782,1.345,0.196,0.207,0.157
DATA,51844,0.413,0.820,5.075,1.423,0.125,0.207,0.128
DATA,51864,0.489,0.820,7.940,1.157,0.019,0.207,0.108
DATA,51884,0.624,0.820,10.806,0.685,-0.139,0.185,0.094
DATA,51904,0.860,0.820,13.916,-0.141,-0.360,0.146,0.083
DATA,51924,1.138,0.820,17.087,-1.113,-0.646,0.121,0.074
DATA,51944,1.494,0.820,20.075,-2.361,-1.018,0.000,0.067
DATA,51964,1.942,0.820,18.306,-3.927,-1.453,-0.718,0.000
DATA,51984,2.134,0.820,-5.291,-4.600,-1.791,-1.203,-1.196
DATA,52004,2.317,0.820,4.099,-5.239,-2.138,-0.662,-0.862
DATA,52024,2.036,0.820,-24.743,-4.258,-2.251,-1.918,-1.898
DATA,52044,1.612,0.820,-22.913,-2.772,-2.222,-1.895,-1.954
DATA,52064,1.324,0.820,-14.804,-1.764,-2.187,-1.967,-1.633
DATA,52084,1.026,0.820,-22.547,-0.721,-2.094,-1.795,-1.808
DATA,52104,0.745,0.820,-35.535,0.264,-1.900,-1.745,-1.883
DATA,52124,0.265,0.820,-25.230,1.941,-1.589,-2.128,-1.583
DATA,52144,-0.259,0.820,-22.669,3.776,-1.277,-1.550,-1.567
DATA,52164,-0.484,0.820,-10.657,4.563,-1.053,-1.280,-1.260
DATA,52184,-0.569,0.820,2.026,4.862,-0.918,-0.672,-0.949
DATA,52204,-0.645,0.820,-8.035,5.126,-0.715,-1.030,-0.679
DATA,52224,-0.573,0.820,13.001,4.875,-0.629,-0.834,-0.344
DATA,52244,-0.119,0.820,12.575,3.288,-0.723,-0.380,-0.250
DATA,52264,0.050,0.820,-22.669,2.695,-0.671,-0.266,-1.412
DATA,52284,-0.691,0.820,-37.060,5.287,-0.224,-0.893,-0.782
DATA,52304,-1.248,0.820,12.209,7.236,0.058,-0.852,-0.577
DATA,52324,-0.848,0.820,8.001,5.837,0.093,-0.383,0.000
DATA,52344,-0.609,0.820,8.367,5.000,0.134,-0.248,0.000
