type,t_ms,roll_deg,roll_ref_deg,gx_dps,gx_ref_dps,omega_ref,omega_l,omega_r,speed_fb_mps,speed_corr_deg,sequence
DATA,22204,-0.878625,0.300000,0.158659,4.478775,1.647766,1.288110,1.186035,-0.003397,0.000000,290
DATA,22274,-1.151943,0.300000,11.744035,5.517385,1.919734,1.609619,1.641528,0.005370,0.000000,291
DATA,22344,-0.156099,0.300000,15.158671,1.733177,1.242663,1.161426,1.402488,0.007609,0.000000,292
DATA,22414,0.259403,0.300000,8.512324,0.154268,0.572846,0.323614,1.296343,0.008276,0.000000,293
DATA,22484,1.098704,0.300000,6.256225,-3.035074,-0.448257,0.565301,0.173200,0.004438,0.000000,294
DATA,22554,1.940975,0.300000,-10.024276,-6.235706,-1.576065,-1.425634,-0.664578,-0.001911,0.000000,295
DATA,22624,0.505547,0.300000,-7.524274,-0.781079,-1.750469,-1.470115,-1.377229,-0.008126,0.000000,296
DATA,22694,0.972975,0.300000,1.926953,-2.557303,-1.980674,-1.438530,-1.554546,-0.017733,0.000000,297
DATA,22764,0.793194,0.300000,-22.829166,-1.874135,-1.766962,-1.982156,-1.851306,-0.022023,0.000000,298
DATA,22834,0.029549,0.300000,-15.512086,1.027713,-1.240071,-1.330104,-1.375875,-0.023472,0.000000,299
DATA,22904,0.453245,0.300000,22.719652,-0.582330,-1.191008,-0.591738,-0.494000,-0.025810,0.000000,300
DATA,22974,0.226480,0.300000,5.097687,0.279377,-0.643549,-0.282200,-0.304509,-0.022413,0.000000,301
DATA,23044,-0.544695,0.300000,-14.475498,3.209840,0.522420,0.000000,0.000000,-0.012689,0.000000,302
DATA,23114,-1.466823,0.300000,-4.597443,6.713928,1.853853,1.151108,1.202339,-0.001316,0.000000,303
DATA,23184,-1.414179,0.300000,20.829405,6.513882,2.469097,2.143364,2.053415,0.009598,0.000000,304
DATA,23254,-0.599562,0.300000,14.000134,3.418336,2.404442,2.407781,2.315741,0.019651,0.000000,305
DATA,23324,-0.914318,0.300000,18.939159,4.614409,2.472018,2.326134,2.406539,0.029540,0.000000,306
DATA,23394,-0.185153,0.300000,19.365990,1.843583,2.040358,2.173322,2.029296,0.033549,0.000000,307
DATA,23464,0.232238,0.300000,-11.792570,0.257495,1.672406,1.687654,1.618180,0.037945,0.000000,308
DATA,23534,-0.038193,0.300000,14.914768,1.285136,1.762754,1.784042,1.970989,0.042177,0.000000,309
DATA,23604,0.604629,0.300000,1.865977,-1.157590,1.379801,1.454378,1.169775,0.042488,0.000000,310
DATA,23674,0.190704,0.300000,5.829395,0.415326,1.411450,1.669134,1.473365,0.044633,0.000000,311
DATA,23744,0.070387,0.300000,16.256231,0.872528,1.143019,1.330230,1.419992,0.041485,0.000000,312
DATA,23814,0.678404,0.300000,-8.682812,-1.437936,0.512405,0.372677,0.429080,0.035742,0.000000,313
DATA,23884,1.680417,0.300000,10.463545,-5.245583,-0.136855,0.414478,0.705842,0.029373,0.000000,314
DATA,23954,1.049290,0.300000,-13.195009,-2.847303,-0.304095,0.134865,0.155790,0.028669,0.000000,315
DATA,24024,0.249852,0.300000,-16.304768,0.190562,0.150727,0.080536,0.087558,0.028335,0.000000,316
DATA,24094,-0.971372,0.300000,-21.548677,4.831213,1.402170,1.716005,1.147898,0.030820,0.000000,317
DATA,24164,-0.745350,0.300000,26.378189,3.972329,1.578689,1.523739,1.432493,0.029730,0.000000,318
DATA,24234,-0.498504,0.300000,21.134285,3.034314,1.111984,0.761994,0.526269,0.025057,0.000000,319
DATA,24304,0.339585,0.300000,12.048913,-0.150421,0.170138,0.000000,0.245315,0.017918,0.000000,320
DATA,24374,1.668033,0.300000,31.378193,-5.198524,-1.399994,-0.280734,0.000000,0.005656,0.000000,321
