type,t_ms,roll_deg,roll_ref_deg,gx_dps,gx_ref_dps,omega_ref,omega_l,omega_r
DATA,139224,-2.230,0.820,3.737,12.199,2.564,2.012,1.576
DATA,139244,-2.179,0.820,10.322,11.997,2.808,2.016,1.634
DATA,139264,-1.978,0.820,25.261,11.191,2.939,2.514,2.384
DATA,139284,-1.677,0.820,29.773,9.986,2.912,2.573,2.600
DATA,139304,-0.961,0.820,33.554,7.123,2.764,2.430,2.623
DATA,139324,-0.255,0.820,42.944,4.301,2.473,2.481,2.729
DATA,139344,0.514,0.820,36.176,1.223,2.084,2.377,2.369
DATA,139364,1.293,0.820,24.469,-1.891,1.628,2.159,1.882
DATA,139384,1.598,0.820,-2.117,-3.113,1.335,1.332,1.870
DATA,139404,1.309,0.820,-9.312,-1.955,1.227,1.389,1.485
DATA,139424,0.475,0.820,-31.934,1.382,1.379,1.610,1.278
DATA,139444,-0.058,0.820,-10.166,3.510,1.579,1.283,1.224
DATA,139464,-0.262,0.820,10.322,4.330,1.678,1.561,1.491
DATA,139484,-0.399,0.820,3.066,4.877,1.711,1.453,1.937
DATA,139504,-0.147,0.820,18.554,3.867,1.608,1.925,1.719
DATA,139524,0.142,0.820,14.347,2.710,1.494,1.687,1.780
DATA,139544,0.532,0.820,8.310,1.150,1.329,1.333,1.580
DATA,139564,0.812,0.820,12.761,0.034,1.160,1.430,1.183
DATA,139584,1.041,0.820,3.737,-0.884,0.963,1.056,1.382
DATA,139604,0.813,0.820,-13.336,0.027,0.933,0.637,1.128
DATA,139624,0.244,0.820,-25.105,2.306,1.141,1.467,0.430
DATA,139644,-0.097,0.820,14.042,3.667,1.178,0.649,1.105
DATA,139664,0.061,0.820,13.554,3.035,1.046,1.516,1.314
DATA,139684,0.036,0.820,14.164,3.138,0.957,0.700,0.783
DATA,139704,0.115,0.820,19.225,2.821,0.759,0.395,0.857
DATA,139724,0.467,0.820,9.834,1.412,0.577,1.357,0.732
DATA,139744,0.432,0.820,8.249,1.551,0.489,0.652,0.358
DATA,139764,0.497,0.820,13.859,1.292,0.337,0.337,0.237
DATA,139784,0.705,0.820,19.651,0.459,0.098,0.228,0.177
DATA,139804,1.050,0.820,25.749,-0.920,-0.255,0.172,0.141
DATA,139824,1.562,0.820,27.517,-2.969,-0.724,0.138,0.117
DATA,139844,2.134,0.820,32.761,-5.255,-1.315,0.115,0.101
DATA,139864,2.742,0.820,20.627,-7.689,-1.977,-1.149,-1.046
DATA,139884,3.416,0.820,19.956,-10.383,-2.663,-1.405,-1.256
DATA,139904,3.767,0.820,-11.385,-11.789,-3.221,-2.217,-1.939
DATA,139924,3.730,0.820,-24.373,-11.638,-3.551,-2.592,-2.447
DATA,139944,3.195,0.820,-36.141,-9.501,-3.705,-2.955,-3.009
DATA,139964,2.327,0.820,-39.007,-6.026,-3.656,-3.131,-3.357
DATA,139984,1.538,0.820,-37.910,-2.872,-3.468,-3.446,-3.198
DATA,140004,1.133,0.820,-34.312,-1.254,-3.236,-3.086,-3.121
DATA,140024,0.991,0.820,-28.092,-0.682,-3.033,-2.933,-2.864
DATA,140044,0.496,0.820,-30.166,1.297,-2.766,-2.797,-2.799
DATA,140064,0.050,0.820,-31.568,3.079,-2.446,-2.594,-2.682
DATA,140084,-0.422,0.820,-26.141,4.969,-2.064,-2.476,-2.435
DATA,140104,-0.917,0.820,-19.190,6.949,-1.661,-2.111,-2.305
DATA,140124,-1.209,0.820,-5.470,8.116,-1.350,-1.798,-1.863
DATA,140144,-1.152,0.820,-2.239,7.886,-1.138,-1.499,-1.512
DATA,140164,-1.104,0.820,8.981,7.697,-0.953,-0.995,-1.013
DATA,140184,-0.607,0.820,2.761,5.708,-0.908,-0.840,-1.291
DATA,140204,-0.424,0.820,12.883,4.978,-0.864,-1.033,-0.633
DATA,140224,0.300,0.820,23.188,2.079,-1.079,-0.639,-1.271
DATA,140244,0.906,0.820,-5.592,-0.342,-1.281,-0.936,-1.076
DATA,140264,0.562,0.820,-17.666,1.031,-1.142,-1.520,-0.860
DATA,140284,0.630,0.820,-8.031,0.761,-1.111,-1.025,-1.570
DATA,140304,0.224,0.820,-15.653,2.386,-0.958,-1.358,-0.731
DATA,140324,0.007,0.820,-14.556,3.252,-0.818,-0.887,-1.352
DATA,140344,-0.777,0.820,-30.166,6.387,-0.456,-0.735,-0.600
DATA,140364,-1.125,0.820,-7.788,7.781,-0.069,-0.711,-0.327
DATA,140384,-1.109,0.820,2.517,7.716,0.119,-0.353,-0.327
DATA,140404,-1.016,0.820,-1.080,7.345,0.307,-0.235,0.000
DATA,140424,-1.029,0.820,-4.007,7.394,0.523,-0.176,0.000
DATA,140444,-1.132,0.820,-7.178,7.806,0.789,-0.140,0.000
DATA,140464,-1.339,0.820,-8.580,8.638,1.103,0.000,0.000
DATA,140484,-1.212,0.820,7.212,8.129,1.322,1.104,0.172
DATA,140504,-1.098,0.820,10.627,7.670,1.430,0.738,0.898
DATA,140524,-0.887,0.820,7.212,6.829,1.492,1.378,1.027
DATA,140544,-0.507,0.820,12.883,5.307,1.485,1.059,1.231
DATA,140564,-0.375,0.820,11.664,4.779,1.476,1.416,0.894
DATA,140584,-0.135,0.820,14.651,3.820,1.462,1.060,1.196
DATA,140604,-0.088,0.820,-9.129,3.634,1.481,1.272,0.941
DATA,140624,-0.535,0.820,3.798,5.421,1.684,0.745,1.305
DATA,140644,-0.698,0.820,21.786,6.071,1.708,1.908,1.627
DATA,140664,-0.401,0.820,20.627,4.885,1.552,1.851,1.723
DATA,140684,-0.398,0.820,2.334,4.872,1.546,1.312,1.355
DATA,140704,-0.325,0.820,18.676,4.581,1.482,1.500,1.487
DATA,140724,-0.084,0.820,24.956,3.617,1.321,1.216,1.624
DATA,140744,0.525,0.820,32.822,1.180,1.015,1.354,1.318
DATA,140764,0.973,0.820,14.347,-0.611,0.687,0.709,1.244
DATA,140784,1.051,0.820,-1.690,-0.922,0.527,0.655,0.794
DATA,140804,1.211,0.820,16.054,-1.563,0.303,0.521,0.372
DATA,140824,1.445,0.820,-8.580,-2.500,0.118,0.779,0.243
DATA,140844,1.199,0.820,-12.300,-1.516,0.093,0.369,0.180
DATA,140864,0.978,0.820,-12.788,-0.631,0.109,0.241,0.143
DATA,140884,0.760,0.820,-14.434,0.240,0.170,0.180,0.119
DATA,140904,0.548,0.820,-16.019,1.088,0.278,0.143,0.102
DATA,140924,0.326,0.820,-17.727,1.978,0.437,0.119,0.089
DATA,140944,0.076,0.820,-18.092,2.977,0.647,0.101,0.079
DATA,140964,-0.190,0.820,-9.495,4.041,0.857,0.092,0.079
DATA,140984,-0.107,0.820,13.005,3.709,0.891,1.572,1.548
DATA,141004,0.526,0.820,-1.385,1.176,0.818,1.118,0.682
DATA,141024,0.071,0.820,-34.373,2.998,1.071,0.477,0.456
DATA,141044,-0.596,0.820,-25.653,5.664,1.538,0.381,0.614
DATA,141064,-0.895,0.820,11.542,6.861,1.739,2.102,1.596
DATA,141084,-1.072,0.820,10.505,7.568,1.820,1.894,1.758
DATA,141104,-1.005,0.820,4.469,7.300,1.879,1.653,1.850
DATA,141124,-0.804,0.820,17.030,6.495,1.871,1.741,1.763
DATA,141144,-0.610,0.820,24.591,5.720,1.842,1.851,1.852
DATA,141164,-0.168,0.820,19.042,3.953,1.661,1.790,1.967
DATA,141184,0.259,0.820,19.103,2.243,1.476,1.802,1.823
DATA,141204,0.713,0.820,10.688,0.427,1.278,1.628,1.369
DATA,141224,0.833,0.820,5.871,-0.053,1.090,1.110,1.502
DATA,141244,0.657,0.820,-12.544,0.650,1.073,0.713,1.114
DATA,141264,0.295,0.820,12.639,2.098,1.108,1.296,0.990
DATA,141284,0.436,0.820,19.408,1.535,0.904,1.003,1.339
DATA,141304,0.507,0.820,5.078,1.253,0.756,1.220,0.805
DATA,141324,0.340,0.820,-6.507,1.919,0.766,0.685,0.374
DATA,141344,-0.156,0.820,-3.885,3.906,0.890,0.346,0.244
DATA,141364,-0.278,0.820,20.993,4.393,0.875,1.190,0.213
DATA,141384,0.433,0.820,38.066,1.548,0.523,0.945,1.453
DATA,141404,0.821,0.820,20.017,-0.004,0.176,0.403,0.474
DATA,141424,0.866,0.820,22.456,-0.184,-0.153,0.256,0.283
DATA,141444,1.276,0.820,23.371,-1.824,-0.529,0.187,0.201
DATA,141464,1.712,0.820,27.883,-3.568,-1.003,0.148,0.156
DATA,141484,2.257,0.820,20.078,-5.749,-1.544,0.000,0.000
DATA,141504,2.650,0.820,27.395,-7.320,-2.106,-1.064,-1.093
DATA,141524,3.501,0.820,16.847,-10.723,-2.784,-1.594,-1.128
DATA,141544,3.519,0.820,-11.568,-10.798,-3.221,-2.521,-1.870
DATA,141564,3.380,0.820,-23.336,-10.240,-3.474,-3.015,-2.378
DATA,141584,2.798,0.820,-37.971,-7.912,-3.520,-3.214,-2.776
DATA,141604,2.100,0.820,-39.556,-5.120,-3.445,-3.067,-3.049
DATA,141624,1.395,0.820,-33.946,-2.301,-3.286,-3.133,-3.297
DATA,141644,1.068,0.820,-27.727,-0.994,-3.082,-3.084,-3.175
DATA,141664,1.002,0.820,-27.117,-0.728,-2.916,-3.064,-2.821
DATA,141684,0.744,0.820,-30.714,0.303,-2.689,-2.959,-2.813
DATA,141704,0.283,0.820,-32.727,2.147,-2.395,-2.755,-2.676
DATA,141724,-0.329,0.820,-27.788,4.597,-2.023,-2.482,-2.383
DATA,141744,-0.970,0.820,-17.300,7.161,-1.623,-2.140,-2.147
DATA,141764,-1.241,0.820,-5.958,8.246,-1.320,-1.356,-1.781
DATA,141784,-1.260,0.820,-6.080,8.322,-1.068,-1.406,-1.232
DATA,141804,-1.172,0.820,9.408,7.969,-0.871,-0.959,-1.349
DATA,141824,-0.721,0.820,2.517,6.165,-0.802,-0.816,-1.142
DATA,141844,-0.308,0.820,24.651,4.513,-0.837,-0.885,-0.466
DATA,141864,0.354,0.820,19.895,1.865,-1.075,-0.621,-0.287
DATA,141884,1.058,0.820,0.993,-0.951,-1.310,-0.922,-1.893
DATA,141904,0.455,0.820,-21.629,1.459,-1.123,-1.511,-0.968
DATA,141924,0.241,0.820,-11.873,2.316,-1.017,-0.992,-1.618
DATA,141944,-0.215,0.820,-17.361,4.141,-0.774,-1.283,-0.710
DATA,141964,-0.222,0.820,1.481,4.170,-0.615,-0.537,-0.848
DATA,141984,-0.371,0.820,-16.934,4.762,-0.432,-0.441,-0.994
DATA,142004,-0.570,0.820,-13.763,5.561,-0.173,-0.406,-0.471
DATA,142024,-0.917,0.820,-12.483,6.948,0.135,-0.379,-0.282
DATA,142044,-1.141,0.820,-6.202,7.845,0.435,-0.718,-0.201
DATA,142064,-1.236,0.820,-9.190,8.225,0.738,-0.354,-0.156
DATA,142084,-1.424,0.820,-12.300,8.975,1.102,0.000,-0.128
DATA,142104,-1.678,0.820,-7.178,9.991,1.502,0.676,0.848
DATA,142124,-1.625,0.820,-0.531,9.779,1.770,0.711,0.795
DATA,142144,-1.243,0.820,25.078,8.250,1.856,1.420,1.480
DATA,142164,-1.056,0.820,-0.531,7.506,1.937,1.697,1.265
DATA,142184,-0.797,0.820,11.298,6.467,1.965,1.431,1.548
DATA,142204,-0.794,0.820,9.469,6.456,2.045,1.749,1.314
DATA,142224,-0.715,0.820,9.834,6.139,2.044,1.883,1.693
DATA,142244,-0.715,0.820,23.249,6.141,1.974,1.864,1.912
DATA,142264,-0.415,0.820,21.237,4.941,1.893,1.680,1.786
DATA,142284,-0.254,0.820,22.517,4.296,1.771,1.757,1.754
DATA,142304,0.136,0.820,24.225,2.738,1.557,1.508,1.964
DATA,142324,0.708,0.820,31.847,0.449,1.168,1.325,1.739
DATA,142344,0.972,0.820,8.432,-0.608,0.866,1.076,1.090
DATA,142364,1.200,0.820,9.834,-1.520,0.669,0.869,1.326
DATA,142384,1.401,0.820,-14.861,-2.323,0.533,0.474,0.929
DATA,142404,0.894,0.820,-29.861,-0.295,0.720,0.474,0.470
DATA,142424,0.560,0.820,-7.788,1.039,0.831,1.130,0.281
DATA,142444,0.405,0.820,-21.202,1.662,0.963,0.990,0.250
DATA,142464,0.055,0.820,-30.653,3.058,1.279,0.554,1.460
DATA,142484,-0.595,0.820,-7.970,5.661,1.561,1.661,0.906
DATA,142504,-0.574,0.820,11.420,5.577,1.628,1.790,1.816
DATA,142524,-0.822,0.820,4.530,6.567,1.751,1.570,1.623
DATA,142544,-0.902,0.820,5.017,6.886,1.839,1.604,1.516
DATA,142564,-0.814,0.820,11.908,6.538,1.858,1.678,2.156
DATA,142584,-0.351,0.820,29.347,4.684,1.693,2.014,1.888
DATA,142604,0.046,0.820,18.981,3.097,1.511,1.735,1.576
DATA,142624,0.515,0.820,10.688,1.221,1.320,1.340,1.629
DATA,142644,0.819,0.820,13.676,0.002,1.146,1.397,1.035
DATA,142664,1.060,0.820,4.286,-0.961,0.934,1.054,1.341
DATA,142684,0.785,0.820,-14.861,0.138,0.917,0.615,0.634
DATA,142704,0.146,0.820,0.139,2.698,1.025,1.594,0.472
DATA,142724,0.198,0.820,9.408,2.487,0.940,0.696,1.389
DATA,142744,0.061,0.820,10.688,3.038,0.866,1.625,0.941
DATA,142764,0.239,0.820,15.566,2.322,0.725,0.933,0.401
DATA,142784,0.259,0.820,5.139,2.243,0.617,0.466,0.255
DATA,142804,0.137,0.820,15.688,2.731,0.547,0.283,0.207
DATA,142824,0.541,0.820,33.066,1.116,0.229,0.878,0.959
DATA,142844,1.025,0.820,17.578,-0.818,-0.120,0.813,0.724
DATA,142864,1.309,0.820,25.505,-1.957,-0.498,0.510,0.000
DATA,142884,1.946,0.820,34.042,-4.506,-1.068,0.000,0.000
DATA,142904,2.592,0.820,26.725,-7.086,-1.704,0.000,0.000
DATA,142924,3.434,0.820,16.847,-10.457,-2.343,-1.284,-1.398
DATA,142944,3.600,0.820,-6.385,-11.121,-2.859,-1.966,-1.540
DATA,142964,3.552,0.820,-20.592,-10.929,-3.211,-2.359,-2.002
DATA,142984,3.175,0.820,-35.349,-9.422,-3.370,-2.800,-2.717
DATA,143004,2.303,0.820,-36.690,-5.931,-3.343,-2.861,-3.011
DATA,143024,1.533,0.820,-34.922,-2.850,-3.193,-3.036,-3.119
DATA,143044,0.989,0.820,-29.068,-0.676,-2.986,-3.028,-3.095
DATA,143064,0.780,0.820,-22.178,0.160,-2.763,-2.859,-2.951
DATA,143084,0.693,0.820,-23.275,0.510,-2.590,-2.798,-2.537
DATA,143104,0.443,0.820,-25.105,1.509,-2.362,-2.675,-2.420
DATA,143124,0.300,0.820,-26.812,2.081,-2.112,-2.290,-2.299
DATA,143144,-0.199,0.820,-21.934,4.076,-1.794,-2.009,-2.305
DATA,143164,-0.702,0.820,-19.068,6.087,-1.433,-1.697,-1.724
DATA,143184,-1.017,0.820,-2.361,7.349,-1.161,-1.615,-1.652
DATA,143204,-0.993,0.820,6.725,7.252,-1.013,-0.938,-1.245
DATA,143224,-0.879,0.820,-5.410,6.798,-0.903,-1.260,-1.215
DATA,143244,-0.769,0.820,10.078,6.356,-0.739,-0.954,-0.781
DATA,143264,0.169,0.820,24.408,2.603,-0.944,-0.402,-0.610
DATA,143284,0.636,0.820,13.432,0.734,-1.166,-0.342,-1.355
DATA,143304,0.701,0.820,-6.507,0.477,-1.202,-1.703,-0.710
DATA,143324,0.641,0.820,-7.483,0.715,-1.196,-1.072,-1.412
DATA,143344,0.579,0.820,-19.495,0.964,-1.070,-1.361,-0.966
DATA,143364,0.243,0.820,-7.727,2.308,-0.928,-1.048,-1.314
DATA,143384,0.023,0.820,-15.105,3.189,-0.782,-1.058,-0.630
DATA,143404,-0.255,0.820,-4.007,4.298,-0.611,-1.111,-0.332
DATA,143424,-0.183,0.820,-12.239,4.013,-0.517,-0.444,-0.889
DATA,143444,-0.806,0.820,-21.324,6.506,-0.153,-0.272,-1.151
DATA,143464,-1.169,0.820,-11.080,7.957,0.203,-0.195,-0.451
DATA,143484,-1.284,0.820,-9.800,8.414,0.525,-0.153,-0.275
DATA,143504,-1.462,0.820,-14.617,9.127,0.914,-0.125,-0.197
DATA,143524,-1.782,0.820,-16.934,10.410,1.373,-0.106,0.000
DATA,143544,-1.724,0.820,-3.519,10.175,1.802,1.281,0.844
DATA,143564,-1.894,0.820,3.981,10.856,2.128,0.929,1.263
DATA,143584,-1.710,0.820,12.090,10.119,2.328,1.921,1.629
DATA,143604,-1.411,0.820,8.859,8.926,2.433,2.066,1.818
DATA,143624,-1.384,0.820,14.895,8.815,2.537,1.715,1.984
DATA,143644,-1.164,0.820,25.139,7.934,2.519,2.250,2.282
DATA,143664,-0.759,0.820,24.591,6.316,2.403,2.121,2.310
DATA,143684,-0.420,0.820,29.103,4.960,2.233,1.982,2.217
DATA,143704,0.097,0.820,36.054,2.892,1.988,2.250,2.124
DATA,143724,0.890,0.820,26.115,-0.281,1.565,1.959,2.141
DATA,143744,1.341,0.820,20.932,-2.085,1.183,1.088,1.748
DATA,143764,1.521,0.820,-5.044,-2.802,0.935,1.402,1.134
DATA,143784,1.367,0.820,-17.117,-2.190,0.873,0.808,1.292
DATA,143804,0.890,0.820,-33.336,-0.281,1.029,0.545,1.088
DATA,143824,0.166,0.820,-24.251,2.615,1.412,1.565,0.504
DATA,143844,-0.238,0.820,0.932,4.232,1.515,1.554,1.928
DATA,143864,-0.443,0.820,-12.117,5.052,1.620,1.679,1.259
DATA,143884,-0.784,0.820,0.139,6.417,1.833,1.123,1.829
DATA,143904,-0.746,0.820,19.895,6.264,1.844,1.749,2.080
DATA,143924,-0.587,0.820,20.139,5.629,1.850,1.964,1.880
DATA,143944,-0.189,0.820,18.249,4.038,1.705,1.845,1.898
DATA,143964,0.217,0.820,18.859,2.410,1.549,1.439,1.829
DATA,143984,0.556,0.820,9.347,1.055,1.376,1.813,1.290
DATA,144004,0.575,0.820,-6.690,0.981,1.318,0.918,1.583
DATA,144024,0.316,0.820,14.469,2.017,1.275,1.710,1.264
DATA,144044,0.515,0.820,20.078,1.219,1.026,1.209,1.250
DATA,144064,0.772,0.820,4.773,0.194,0.821,1.135,0.730
DATA,144084,0.466,0.820,3.493,1.414,0.763,0.788,0.604
DATA,144104,0.366,0.820,6.481,1.816,0.685,0.415,0.893
DATA,144124,0.352,0.820,1.908,1.874,0.606,0.883,0.665
DATA,144144,0.253,0.820,7.273,2.267,0.580,0.837,0.342
DATA,144164,0.283,0.820,12.456,2.146,0.469,0.380,0.229
DATA,144184,0.460,0.820,18.798,1.438,0.274,0.246,0.173
DATA,144204,0.787,0.820,24.591,0.132,-0.032,0.205,0.138
DATA,144224,1.239,0.820,32.030,-1.675,-0.472,0.000,0.116
DATA,144244,1.929,0.820,36.542,-4.434,-1.074,0.000,0.099
DATA,144264,2.707,0.820,35.566,-7.548,-1.783,-0.291,0.000
DATA,144284,3.184,0.820,23.737,-9.457,-2.488,-1.217,-1.303
DATA,144304,3.864,0.820,5.993,-12.178,-3.179,-1.855,-1.191
DATA,144324,4.069,0.820,-16.507,-12.997,-3.622,-2.651,-2.341
DATA,144344,3.602,0.820,-28.519,-11.126,-3.865,-3.122,-2.574
DATA,144364,2.755,0.820,-38.885,-7.741,-3.880,-3.367,-3.353
DATA,144384,1.955,0.820,-39.007,-4.542,-3.742,-3.493,-3.341
DATA,144404,1.298,0.820,-36.629,-1.910,-3.518,-3.390,-3.437
DATA,144424,0.857,0.820,-31.507,-0.148,-3.270,-3.224,-3.146
DATA,144444,0.599,0.820,-32.727,0.884,-2.996,-3.134,-2.981
DATA,144464,0.299,0.820,-32.544,2.085,-2.692,-2.753,-2.859
DATA,144484,-0.376,0.820,-28.458,4.782,-2.306,-2.612,-2.575
DATA,144504,-0.827,0.820,-22.178,6.589,-1.887,-2.370,-2.569
DATA,144524,-1.149,0.820,-6.690,7.876,-1.565,-1.721,-2.057
DATA,144544,-1.163,0.820,-4.922,7.930,-1.310,-1.647,-1.552
DATA,144564,-0.955,0.820,1.481,7.098,-1.140,-1.248,-1.536
DATA,144584,-0.801,0.820,6.054,6.485,-0.967,-1.293,-0.974
DATA,144604,-0.242,0.820,24.225,4.247,-1.060,-0.661,-1.377
DATA,144624,0.451,0.820,7.700,1.477,-1.257,-0.792,-1.067
DATA,144644,0.400,0.820,-14.983,1.680,-1.207,-1.536,-1.508
DATA,144664,0.135,0.820,-22.544,2.739,-1.013,-1.324,-1.204
DATA,144684,-0.248,0.820,-7.605,4.273,-0.789,-1.048,-0.998
DATA,144704,-0.142,0.820,7.334,3.850,-0.766,-0.666,-0.820
DATA,144724,0.103,0.820,-6.446,2.867,-0.753,-0.493,-0.470
DATA,144744,-0.341,0.820,-15.958,4.642,-0.499,-1.218,-0.470
DATA,144764,-0.479,0.820,-12.910,5.197,-0.288,-0.638,-0.411
DATA,144784,-0.663,0.820,-12.666,5.931,-0.029,-0.334,-0.770
DATA,144804,-0.917,0.820,-8.763,6.947,0.243,-0.226,-0.399
DATA,144824,-1.029,0.820,-5.958,7.396,0.496,-0.171,-0.254
DATA,144844,-1.189,0.820,-9.983,8.038,0.793,-0.137,-0.186
DATA,144864,-1.325,0.820,-12.422,8.580,1.151,0.000,-0.147
DATA,144884,-1.576,0.820,-3.397,9.583,1.493,0.890,0.000
DATA,144904,-1.652,0.820,2.212,9.887,1.811,0.541,1.123
DATA,144924,-1.519,0.820,24.225,9.358,1.943,1.790,1.585
DATA,144944,-0.866,0.820,21.847,6.742,1.871,1.802,1.617
DATA,144964,-0.612,0.820,11.603,5.727,1.868,1.736,1.399
DATA,144984,-0.297,0.820,10.627,4.469,1.800,1.837,1.633
DATA,145004,-0.323,0.820,5.993,4.572,1.848,1.438,1.316
DATA,145024,-0.428,0.820,13.371,4.993,1.851,1.995,1.597
DATA,145044,-0.335,0.820,18.249,4.619,1.756,2.023,1.806
DATA,145064,-0.219,0.820,13.676,4.156,1.725,1.430,1.591
DATA,145084,-0.118,0.820,20.932,3.751,1.640,1.696,1.502
DATA,145104,-0.221,0.820,21.298,4.163,1.536,1.425,1.823
DATA,145124,0.453,0.820,25.200,1.469,1.221,1.404,1.635
DATA,145144,0.810,0.820,18.615,0.040,0.979,1.145,1.222
DATA,145164,1.157,0.820,1.725,-1.348,0.728,1.042,0.730
DATA,145184,1.132,0.820,-14.434,-1.248,0.685,0.603,1.268
DATA,145204,0.873,0.820,-29.617,-0.211,0.810,0.325,0.703
DATA,145224,0.455,0.820,-6.446,1.458,0.944,1.433,0.458
DATA,145244,0.463,0.820,-17.727,1.429,1.012,1.086,0.750
DATA,145264,-0.073,0.820,-30.775,3.572,1.309,0.565,1.437
DATA,145284,-0.706,0.820,-0.349,6.106,1.649,1.585,0.900
DATA,145304,-0.477,0.820,10.017,5.187,1.653,1.891,1.687
DATA,145324,-0.690,0.820,2.578,6.039,1.796,1.686,1.591
DATA,145344,-0.924,0.820,8.066,6.976,1.907,1.557,1.559
DATA,145364,-0.735,0.820,16.481,6.219,1.920,1.805,2.188
DATA,145384,-0.329,0.820,23.920,4.596,1.750,1.916,2.013
DATA,145404,0.036,0.820,19.712,3.135,1.598,1.840,1.912
DATA,145424,0.447,0.820,6.054,1.492,1.467,1.786,1.490
DATA,145444,0.729,0.820,8.859,0.364,1.295,1.388,1.624
DATA,145464,0.584,0.820,-3.641,0.942,1.224,1.520,1.097
DATA,145484,0.385,0.820,7.273,1.739,1.174,1.258,1.157
DATA,145504,0.309,0.820,8.676,2.045,1.071,1.540,1.127
DATA,145524,0.192,0.820,6.603,2.512,1.020,1.316,0.745
DATA,145544,0.215,0.820,16.786,2.420,0.880,0.521,0.869
DATA,145564,0.459,0.820,10.322,1.443,0.689,0.995,0.712
DATA,145584,0.443,0.820,4.225,1.509,0.622,0.726,0.353
DATA,145604,0.365,0.820,6.176,1.819,0.547,0.358,0.235
DATA,145624,0.433,0.820,9.712,1.546,0.437,0.297,0.176
DATA,145644,0.568,0.820,16.115,1.006,0.253,0.297,0.140
DATA,145664,0.961,0.820,41.298,-0.563,-0.145,0.917,0.117
DATA,145684,1.844,0.820,44.895,-4.095,-0.801,0.598,0.100
DATA,145704,2.587,0.820,26.481,-7.069,-1.485,0.000,0.088
DATA,145724,3.083,0.820,24.164,-9.052,-2.159,-0.821,0.000
DATA,145744,3.514,0.820,12.456,-10.776,-2.817,-1.858,-1.330
DATA,145764,3.950,0.820,-9.129,-12.520,-3.387,-2.256,-2.030
DATA,145784,3.890,0.820,-25.227,-12.280,-3.732,-2.912,-2.516
DATA,145804,3.365,0.820,-37.300,-10.180,-3.879,-3.328,-3.051
DATA,145824,2.420,0.820,-41.446,-6.400,-3.800,-3.351,-3.414
