type,t_ms,roll_deg,roll_ref_deg,gx_dps,gx_ref_dps,omega_ref,omega_l,omega_r,speed_fb_mps,speed_corr_deg,sequence
DATA,33754,0.600152,0.300000,3.702564,-1.050532,-0.091896,0.000000,0.261404,0.024015,0.000000,455
DATA,33824,1.340888,0.300000,10.897692,-3.643106,-1.123319,0.000000,-0.646674,0.014089,0.000000,456
DATA,33894,1.107897,0.300000,15.653791,-2.827637,-1.799624,-0.382518,-1.079869,0.003552,0.000000,457
DATA,33964,0.922689,0.300000,18.275747,-2.179410,-1.992298,-1.062165,-1.482104,-0.007340,0.000000,458
DATA,34034,1.132255,0.300000,-20.626724,-2.912893,-2.214365,-2.112943,-2.101836,-0.017809,0.000000,459
DATA,34104,0.659918,0.300000,-13.980376,-1.259712,-1.902496,-2.183155,-1.966834,-0.023501,0.000000,460
DATA,34174,0.397788,0.300000,-3.858418,-0.342256,-1.599352,-1.641913,-1.539835,-0.028400,0.000000,461
DATA,34244,0.291408,0.300000,-3.919394,0.030073,-1.335789,-1.354697,-1.384861,-0.030113,0.000000,462
DATA,34314,-0.233206,0.300000,-28.065754,1.866220,-0.710144,-1.395217,-1.171342,-0.027274,0.000000,463
DATA,34384,-0.798944,0.300000,-1.175489,3.846307,0.225065,-0.230963,-0.194542,-0.022846,0.000000,464
DATA,34454,-0.639878,0.300000,2.300124,3.289573,0.983661,0.617102,1.025429,-0.014776,0.000000,465
DATA,34524,-0.409784,0.300000,22.422091,2.484243,1.382979,1.047614,1.199042,-0.005775,0.000000,466
DATA,34594,-1.618869,0.300000,-1.358416,6.716043,2.233459,2.153589,1.851551,0.008675,0.000000,467
DATA,34664,-1.551317,0.300000,32.544048,6.479610,2.107807,1.553683,2.163244,0.015102,0.000000,468
DATA,34734,0.187406,0.300000,10.653790,0.394080,1.393388,1.562705,1.886241,0.017869,0.000000,469
DATA,34804,-0.036076,0.300000,-1.053537,1.176267,1.460837,1.637686,0.960073,0.024979,0.000000,470
DATA,34874,0.061355,0.300000,-7.577933,0.835257,1.077979,0.741327,1.198734,0.026142,0.000000,471
DATA,34944,0.865320,0.300000,7.361103,-1.978621,-0.035000,0.275408,0.461910,0.019325,0.000000,472
DATA,35014,1.149050,0.300000,12.056229,-2.971676,-1.040343,0.115850,0.000000,0.011762,0.000000,473
DATA,35084,1.545403,0.300000,8.946470,-4.358911,-2.354589,-2.344450,-1.712435,-0.002788,0.000000,474
DATA,35154,2.235333,0.300000,-28.797464,-6.773665,-2.599949,-2.456816,-2.264405,-0.013302,0.000000,475
DATA,35224,0.743325,0.300000,-15.504768,-1.551636,-2.062677,-1.851796,-2.211795,-0.018592,0.000000,476
DATA,35294,0.736522,0.300000,-12.334034,-1.527826,-1.800635,-1.820479,-1.719801,-0.025214,0.000000,477
DATA,35364,0.364271,0.300000,-15.992574,-0.224948,-1.262433,-1.505381,-1.168994,-0.025879,0.000000,478
DATA,35434,-0.691599,0.300000,-7.334030,3.470599,-0.557618,-0.470957,-1.037593,-0.024158,0.000000,479
DATA,35504,-0.867078,0.300000,-1.663294,4.084774,0.238253,-0.421990,-0.315088,-0.019192,0.000000,480
DATA,35574,-1.157970,0.300000,-3.492564,5.102897,1.110076,0.918364,0.501380,-0.012943,0.000000,481
DATA,35644,-0.699979,0.300000,23.031849,3.499928,1.395250,1.064265,1.179040,-0.005407,0.000000,482
DATA,35714,-0.512781,0.300000,12.787936,2.844735,1.876460,1.370754,2.054018,0.006325,0.000000,483
DATA,35784,-0.878365,0.300000,14.068425,4.124276,1.919304,2.001147,1.707005,0.015444,0.000000,484
DATA,35854,0.212019,0.300000,0.775732,0.307935,1.322161,1.659239,1.002725,0.018614,0.000000,485
DATA,35924,0.622774,0.300000,-21.968189,-1.129708,1.013694,0.669891,1.155099,0.022559,0.000000,486
DATA,35994,0.103541,0.300000,-7.151103,0.687608,1.164652,1.057749,1.573600,0.027706,0.000000,487
DATA,36064,0.296353,0.300000,12.787936,0.012765,0.637004,1.515325,1.064589,0.024717,0.000000,488
DATA,36134,0.124080,0.300000,33.885513,0.615721,0.262127,0.241835,1.523905,0.021657,0.000000,489
DATA,36204,1.667165,0.300000,18.214769,-4.785078,-1.640406,-0.469079,-0.266843,0.007356,0.000000,490
DATA,36274,1.473591,0.300000,-30.199903,-4.107567,-2.399457,-1.874618,-2.410269,-0.004720,0.000000,491
DATA,36344,1.555267,0.300000,-29.285269,-4.393433,-2.483238,-2.357881,-2.368256,-0.014140,0.000000,492
DATA,36414,0.085792,0.300000,-13.309644,0.749731,-1.860785,-1.720224,-2.054923,-0.020845,0.000000,493
DATA,36484,0.615163,0.300000,-9.590129,-1.103071,-1.702964,-1.605003,-1.508302,-0.027021,0.000000,494
DATA,36554,0.227418,0.300000,-12.699888,0.254039,-1.142601,-1.281739,-0.725831,-0.026548,0.000000,495
DATA,36624,-0.137447,0.300000,-8.919397,1.531065,-0.670470,-1.111960,-0.345993,-0.024686,0.000000,496
DATA,36694,-0.784222,0.300000,-0.138903,3.794779,0.303519,-0.202056,0.000000,-0.018992,0.000000,497
DATA,36764,-1.120448,0.300000,-0.382805,4.971568,1.176786,0.711947,0.166152,-0.012001,0.000000,498
DATA,36834,-0.372304,0.300000,1.446465,2.353064,1.344069,0.933059,0.811060,-0.004358,0.000000,499
DATA,36904,0.203356,0.300000,-12.882814,0.338255,1.374652,1.583572,1.255182,0.004522,0.000000,500
DATA,36974,-0.497426,0.300000,-5.443785,2.790993,1.877046,1.819769,1.968217,0.017054,0.000000,501
DATA,37044,-0.855757,0.300000,13.153791,4.045152,1.905882,1.836004,2.054621,0.023654,0.000000,502
DATA,37114,-0.045083,0.300000,2.422075,1.207793,1.695927,1.786319,2.031063,0.028803,0.000000,503
DATA,37184,-0.578037,0.300000,10.044032,3.073131,1.774784,1.665757,1.657274,0.033311,0.000000,504
DATA,37254,0.154140,0.300000,6.019639,0.510513,1.099136,1.076380,0.996796,0.031131,0.000000,505
