type,t_ms,roll_deg,roll_ref_deg,gx_dps,gx_ref_dps,omega_ref,omega_l,omega_r,speed_fb_mps,speed_corr_deg,sequence
DATA,20314,0.629195,0.300000,-1.318416,-1.152181,-0.841837,-0.285406,-0.606721,-0.002039,0.000000,263
DATA,20384,0.418890,0.300000,-3.147686,-0.416113,-0.830286,-0.500233,-0.158776,-0.003978,0.000000,264
DATA,20454,-0.244096,0.300000,5.205980,1.904338,-0.097206,-0.310502,-0.256743,-0.003831,0.000000,265
DATA,20524,0.143133,0.300000,3.010856,0.549036,-0.259442,-0.121613,-0.112395,-0.005826,0.000000,266
DATA,20594,0.069188,0.300000,-3.269637,0.807842,-0.183599,-0.439387,-0.073704,-0.004450,0.000000,267
DATA,20664,-0.024845,0.300000,-4.428174,1.136957,-0.047895,-0.170911,-0.073704,-0.003896,0.000000,268
DATA,20734,-0.416499,0.300000,-7.659884,2.507748,0.441590,-0.092150,0.000000,-0.001106,0.000000,269
DATA,20804,-0.711956,0.300000,5.449883,3.541847,1.202806,0.359901,1.043785,0.003850,0.000000,270
DATA,20874,-0.413822,0.300000,4.047442,2.498376,1.067749,0.445088,0.676497,0.004582,0.000000,271
DATA,20944,0.572427,0.300000,7.888908,-0.953494,0.476876,1.099468,0.829374,0.005009,0.000000,272
DATA,21014,0.291792,0.300000,5.510858,0.028728,0.402809,0.201098,0.175219,0.007192,0.000000,273
DATA,21084,0.783357,0.300000,-2.964759,-1.691749,-0.234010,0.229174,0.253121,0.007101,0.000000,274
DATA,21154,0.593275,0.300000,-2.537929,-1.026462,-0.431009,0.000000,0.111723,0.007349,0.000000,275
DATA,21224,0.343452,0.300000,-6.257444,-0.152083,-0.398168,-0.214241,-0.601195,0.005129,0.000000,276
DATA,21294,0.129694,0.300000,-7.659884,0.596073,-0.244359,-0.103414,-0.176998,0.003854,0.000000,277
DATA,21364,-0.270955,0.300000,-9.245252,1.998342,0.245822,-0.068157,-0.093881,0.005157,0.000000,278
DATA,21434,-0.886449,0.300000,-10.891595,4.152573,1.256016,1.448057,0.655550,0.009862,0.000000,279
DATA,21504,-0.526015,0.300000,28.376730,2.891052,1.430191,0.844081,1.669334,0.012927,0.000000,280
DATA,21574,-0.753740,0.300000,12.766961,3.688091,1.512369,2.022550,1.048084,0.016536,0.000000,281
DATA,21644,-0.476257,0.300000,26.120630,2.716900,1.388509,1.559570,1.569189,0.019746,0.000000,282
DATA,21714,0.382827,0.300000,14.901108,-0.289895,0.559252,0.970190,1.064508,0.016418,0.000000,283
DATA,21784,0.755865,0.300000,10.632812,-1.595525,-0.103748,0.194254,0.190574,0.012839,0.000000,284
DATA,21854,1.002286,0.300000,15.571841,-2.457999,-1.702909,-1.750128,-1.434696,0.001524,0.000000,285
DATA,21924,1.592063,0.300000,-13.940377,-4.522220,-2.393708,-1.868111,-1.847640,-0.008781,0.000000,286
DATA,21994,1.350017,0.300000,-19.306236,-3.675060,-2.442960,-1.979353,-2.241195,-0.017072,0.000000,287
DATA,22064,0.350539,0.300000,-12.537937,-0.176884,-1.767310,-1.721918,-1.947672,-0.020871,0.000000,288
DATA,22134,-0.053873,0.300000,-5.342809,1.238555,-1.380853,-1.115773,-1.835041,-0.024311,0.000000,289
DATA,22204,-0.014146,0.300000,-15.098915,1.099511,-1.054162,-1.265168,-0.571464,-0.024916,0.000000,290
DATA,22274,-0.458355,0.300000,5.327930,2.654243,-0.505303,-0.700822,-0.793177,-0.022983,0.000000,291
DATA,22344,-0.265822,0.300000,-32.598930,1.980379,-0.404306,-1.512213,-1.016860,-0.022437,0.000000,292
DATA,22414,-0.412169,0.300000,5.998663,2.492591,-0.050686,-0.186584,-0.205390,-0.021173,0.000000,293
DATA,22484,-0.208899,0.300000,3.132807,1.781147,-0.065657,-0.096420,-0.101209,-0.018763,0.000000,294
DATA,22554,-0.174419,0.300000,1.730367,1.660468,-0.036764,-0.065048,-0.067193,-0.015769,0.000000,295
DATA,22624,-0.157889,0.300000,1.303538,1.602614,0.037197,-0.049079,-0.050290,-0.012965,0.000000,296
DATA,22694,-0.124220,0.300000,1.303538,1.484771,0.111762,-0.039405,-0.040182,-0.010680,0.000000,297
DATA,22764,-0.044293,0.300000,1.974270,1.205025,0.128336,-0.032917,-0.033457,-0.009026,0.000000,298
DATA,22834,0.057552,0.300000,2.888905,0.848568,0.056245,-0.028263,-0.028661,-0.008029,0.000000,299
DATA,22904,0.259216,0.300000,4.474272,0.142745,-0.167395,-0.024768,-0.025073,-0.007794,0.000000,300
DATA,22974,0.619302,0.300000,6.486468,-1.117555,-0.653353,-0.022033,-0.022274,-0.008372,0.000000,301
DATA,23044,-0.174082,0.300000,12.645009,1.659289,-0.357241,-0.488584,-0.761248,-0.007012,0.000000,302
DATA,23114,0.574963,0.300000,4.657198,-0.962369,-0.896872,-1.114529,-0.752772,-0.012383,0.000000,303
DATA,23184,0.578518,0.300000,-18.086721,-0.974813,-0.809551,-0.680776,-1.471197,-0.011737,0.000000,304
DATA,23254,0.441975,0.300000,-17.964771,-0.496910,-0.557946,-0.271555,-0.634736,-0.010748,0.000000,305
DATA,23324,-0.359889,0.300000,-8.757446,2.309611,0.235936,0.000000,-0.202156,-0.006045,0.000000,306
DATA,23394,-1.326679,0.300000,-6.379395,5.693377,1.279436,1.358643,0.873644,0.001330,0.000000,307
DATA,23464,-1.024193,0.300000,24.291361,4.634678,1.560297,1.548697,1.557314,0.005724,0.000000,308
DATA,23534,-0.253627,0.300000,-8.879397,1.937696,1.195480,0.487393,0.905059,0.007915,0.000000,309
DATA,23604,0.319006,0.300000,-0.525732,-0.066520,0.253729,0.315650,0.326011,0.005438,0.000000,310
DATA,23674,0.456804,0.300000,9.962080,-0.548813,-0.131467,0.122395,0.123923,0.003528,0.000000,311
DATA,23744,1.205772,0.300000,-0.403781,-3.170201,-1.192424,-1.167336,-0.931259,-0.002566,0.000000,312
DATA,23814,1.428004,0.300000,-14.489159,-3.948014,-1.973826,-1.547498,-1.654922,-0.010438,0.000000,313
DATA,23884,0.932856,0.300000,-6.867201,-2.214995,-1.996534,-2.068286,-2.017302,-0.016776,0.000000,314
DATA,23954,0.523115,0.300000,-33.757462,-0.780901,-1.409019,-1.645194,-1.798949,-0.018659,0.000000,315
DATA,24024,0.030009,0.300000,15.327938,0.944969,-1.166121,-0.585524,-0.875009,-0.022058,0.000000,316
DATA,24094,0.494189,0.300000,24.596239,-0.679660,-1.135472,-0.392396,-0.373343,-0.024534,0.000000,317
DATA,24164,0.231898,0.300000,13.559645,0.238356,-0.887175,-0.324454,-0.346147,-0.024027,0.000000,318
DATA,24234,-0.129324,0.300000,0.266951,1.502633,-0.182722,-0.248584,-0.300372,-0.018873,0.000000,319
DATA,24304,-0.478263,0.300000,-17.842819,2.723922,0.500515,-0.110919,-0.120164,-0.011311,0.000000,320
DATA,24374,-1.263306,0.300000,-14.611110,5.471571,1.722921,1.003875,0.684003,-0.000381,0.000000,321
DATA,24444,-1.464529,0.300000,34.474297,6.175853,2.246688,2.004300,1.982718,0.008841,0.000000,322
DATA,24514,-0.042337,0.300000,17.705988,1.198180,1.647400,1.574662,1.751881,0.013049,0.000000,323
DATA,24584,0.059054,0.300000,11.242569,0.843311,1.405374,1.396609,1.475540,0.019101,0.000000,324
DATA,24654,-0.276375,0.300000,3.986466,2.017314,1.396037,1.423169,1.622119,0.023644,0.000000,325
DATA,24724,0.050818,0.300000,20.266966,0.872139,0.913304,0.884969,0.911307,0.022536,0.000000,326
DATA,24794,0.664377,0.300000,9.657203,-1.275319,0.314911,0.286112,0.490829,0.019777,0.000000,327
DATA,24864,0.848599,0.300000,2.462075,-1.920096,-0.245880,0.254640,0.142237,0.016377,0.000000,328
DATA,24934,1.012774,0.300000,2.340124,-2.494707,-1.010636,-0.926511,0.000000,0.010866,0.000000,329
DATA,25004,0.644410,0.300000,-40.281860,-1.205434,-1.298050,-1.741850,-2.113582,0.003419,0.000000,330
DATA,25074,0.889048,0.300000,-17.050135,-2.061669,-1.462062,-1.863385,-1.060314,-0.005013,0.000000,331
DATA,25144,1.108483,0.300000,-2.415978,-2.829691,-1.498359,-1.189664,-1.847396,-0.010832,0.000000,332
DATA,25214,0.580996,0.300000,-13.452573,-0.983486,-1.384305,-1.150446,-1.977116,-0.013950,0.000000,333
DATA,25284,-1.588993,0.300000,-20.281845,6.611475,-0.395268,-0.878249,-0.860165,-0.012533,0.000000,334
DATA,25354,-0.437781,0.300000,10.998667,2.582236,-0.378763,-0.164971,-0.232116,-0.016297,0.000000,335
DATA,25424,-0.724155,0.300000,9.840129,3.584544,0.101739,-0.322050,-0.201417,-0.016511,0.000000,336
DATA,25494,-0.040816,0.300000,11.181594,1.192856,-0.215826,-0.123353,-0.100336,-0.017901,0.000000,337
DATA,25564,0.693950,0.300000,-22.355019,-1.378826,-0.797036,-1.342868,-1.051313,-0.018839,0.000000,338
DATA,25634,0.823002,0.300000,-15.159890,-1.830506,-1.035226,-0.266269,-0.274495,-0.019847,0.000000,339
DATA,25704,0.745881,0.300000,-7.355006,-1.560583,-0.920306,-1.060234,-0.352743,-0.018493,0.000000,340
DATA,25774,0.145319,0.300000,-4.915980,0.541383,-0.373206,-0.220208,-0.285627,-0.014379,0.000000,341
DATA,25844,-0.862534,0.300000,-18.757454,4.068869,0.831226,-0.316521,-0.180075,-0.005165,0.000000,342
DATA,25914,-2.071203,0.300000,19.291357,8.299209,2.274792,1.718956,1.985531,0.006280,0.000000,343
DATA,25984,-0.945008,0.300000,21.974285,4.357530,1.957683,1.809650,1.481319,0.010035,0.000000,344
DATA,26054,0.342509,0.300000,22.888920,-0.148780,1.247751,1.459992,1.721070,0.012583,0.000000,345
DATA,26124,0.486475,0.300000,8.559641,-0.652661,0.923021,1.209405,0.716246,0.016863,0.000000,346
DATA,26194,-0.265969,0.300000,-18.635504,1.980892,1.009263,0.618958,0.930454,0.020445,0.000000,347
DATA,26264,-0.419638,0.300000,-1.623294,2.518735,1.019971,0.389047,1.447458,0.020777,0.000000,348
DATA,26334,0.492238,0.300000,6.242566,-0.672832,0.082076,0.355368,0.387014,0.015144,0.000000,349
DATA,26404,1.303842,0.300000,22.523066,-3.513445,-1.104569,0.000000,0.000000,0.006501,0.000000,350
DATA,26474,1.556244,0.300000,-11.745254,-4.396852,-2.286199,-1.538481,-1.926755,-0.005899,0.000000,351
DATA,26544,0.894845,0.300000,-22.537945,-2.081956,-2.083244,-1.893131,-2.180773,-0.011853,0.000000,352
DATA,26614,0.172113,0.300000,-6.318419,0.447606,-1.605983,-1.388434,-1.576259,-0.017328,0.000000,353
DATA,26684,0.407576,0.300000,13.864522,-0.376514,-1.561772,-0.712853,-1.500056,-0.024502,0.000000,354
DATA,26754,0.847578,0.300000,6.059639,-1.916521,-1.395920,-0.916199,-1.791808,-0.027112,0.000000,355
DATA,26824,-0.277447,0.300000,9.962080,2.021066,-0.774409,-0.422028,-0.797517,-0.024374,0.000000,356
DATA,26894,-0.797211,0.300000,5.937688,3.840238,-0.129623,-0.297878,-0.392000,-0.022922,0.000000,357
DATA,26964,0.167846,0.300000,15.205987,0.462541,-0.676176,-0.131106,-0.135858,-0.024713,0.000000,358
DATA,27034,0.399205,0.300000,20.023064,-0.347218,-0.939571,-1.162487,-0.282286,-0.027221,0.000000,359
DATA,27104,0.327354,0.300000,19.718185,-0.095738,-0.968475,-0.475922,-0.412377,-0.026681,0.000000,360
DATA,27174,0.933721,0.300000,12.096229,-2.218024,-1.006420,-0.523709,-0.399989,-0.024348,0.000000,361
DATA,27244,-0.279602,0.300000,-5.464761,2.028607,-0.067888,-0.299510,-0.294654,-0.017571,0.000000,362
DATA,27314,-1.326737,0.300000,-22.355019,5.693582,1.270784,0.000000,0.000000,-0.007330,0.000000,363
DATA,27384,-1.693088,0.300000,18.925503,6.975808,2.305027,1.527398,2.000289,0.003988,0.000000,364
DATA,27454,-0.935764,0.300000,23.986483,4.325177,2.083117,1.969879,1.900329,0.010003,0.000000,365
DATA,27524,0.611447,0.300000,8.620616,-1.090065,1.338282,1.024378,1.661012,0.014064,0.000000,366
DATA,27594,-0.261663,0.300000,12.096229,1.965820,1.509425,1.422012,0.863029,0.021729,0.000000,367
DATA,27664,0.104289,0.300000,23.376724,0.684988,1.272315,1.513194,1.138929,0.024265,0.000000,368
DATA,27734,0.088382,0.300000,1.913294,0.740664,1.061667,0.993823,2.053113,0.025835,0.000000,369
DATA,27804,0.405038,0.300000,-0.281830,-0.367634,0.898263,1.014869,1.489360,0.026956,0.000000,370
DATA,27874,0.139303,0.300000,-17.537941,0.562439,0.703877,0.272767,0.227786,0.027259,0.000000,371
DATA,27944,0.303855,0.300000,-12.720864,-0.013492,0.539982,0.328568,0.318633,0.025434,0.000000,372
DATA,28014,0.438400,0.300000,6.730371,-0.484398,0.120530,0.579175,0.833821,0.020526,0.000000,373
DATA,28084,0.328907,0.300000,7.645006,-0.101173,-0.187320,0.148620,0.161257,0.016123,0.000000,374
DATA,28154,1.271315,0.300000,3.010856,-3.399601,-1.167906,-1.267115,-0.805829,0.006908,0.000000,375
DATA,28224,1.020075,0.300000,-12.720864,-2.520263,-1.462849,-1.069389,-0.952752,0.000733,0.000000,376
DATA,28294,0.481960,0.300000,-12.903790,-0.636861,-1.234860,-0.739056,-0.953271,-0.003429,0.000000,377
DATA,28364,-0.216491,0.300000,7.584030,1.807719,-0.611288,-0.385946,-0.443228,-0.005772,0.000000,378
DATA,28434,-0.979467,0.300000,7.645006,4.478135,0.222628,-0.326323,0.000000,-0.004873,0.000000,379
DATA,28504,-0.667024,0.300000,6.852323,3.384583,0.520723,-0.123845,0.000000,-0.005900,0.000000,380
DATA,28574,-0.253447,0.300000,0.023049,1.937065,0.500127,0.386554,0.102349,-0.005259,0.000000,381
DATA,28644,0.331263,0.300000,24.535261,-0.109421,0.100155,1.124741,0.687633,-0.005487,0.000000,382
DATA,28714,0.427101,0.300000,-1.013537,-0.444854,-0.174838,0.000000,0.155125,-0.002979,0.000000,383
DATA,28784,0.339228,0.300000,-0.830610,-0.137298,-0.288971,0.000000,0.087284,-0.001544,0.000000,384
DATA,28854,0.252792,0.300000,-1.013537,0.165230,-0.346173,-0.078967,0.000000,-0.000965,0.000000,385
DATA,28924,0.206323,0.300000,-1.623294,0.327870,-0.376650,-0.078967,-0.185207,-0.001321,0.000000,386
DATA,28994,-0.392483,0.300000,-1.562318,2.423690,0.189048,-0.292811,-0.104354,-0.000060,0.000000,387
DATA,29064,-0.506417,0.300000,-0.403781,2.822459,0.551515,0.000000,0.000000,-0.000115,0.000000,388
DATA,29134,-0.219854,0.300000,0.266951,1.819491,0.685542,0.361911,0.116101,0.001019,0.000000,389
DATA,29204,0.034545,0.300000,-5.586712,0.929094,0.602881,0.440174,0.210468,0.003455,0.000000,390
DATA,29274,0.524377,0.300000,29.413315,-0.785320,0.216598,1.115773,1.393549,0.002521,0.000000,391
DATA,29344,0.414130,0.300000,-7.842812,-0.399455,0.043136,0.000000,0.000000,0.004557,0.000000,392
DATA,29414,-0.144276,0.300000,-5.952566,1.554968,0.500385,0.151546,0.144939,0.007544,0.000000,393
DATA,29484,0.221041,0.300000,11.608423,0.276356,0.435780,1.332637,0.783496,0.008361,0.000000,394
DATA,29554,-0.193458,0.300000,21.425503,1.727105,0.604970,0.911010,0.834070,0.010346,0.000000,395
DATA,29624,-0.334797,0.300000,11.791349,2.221792,0.614851,0.228657,0.236130,0.011551,0.000000,396
DATA,29694,0.332430,0.300000,7.096225,-0.113503,-0.109630,0.279199,0.271887,0.007377,0.000000,397
DATA,29764,1.077507,0.300000,15.998670,-2.721273,-1.087115,0.000000,0.115111,0.001762,0.000000,398
DATA,29834,0.963990,0.300000,-16.989161,-2.323964,-1.522962,-1.695012,-1.945235,-0.006376,0.000000,399
DATA,29904,0.656163,0.300000,-20.159895,-1.246571,-1.165686,-0.936619,-0.917340,-0.007561,0.000000,400
DATA,29974,1.086434,0.300000,-8.574520,-2.752516,-1.026230,-1.398004,-1.320191,-0.010615,0.000000,401
DATA,30044,0.124373,0.300000,-17.720867,0.614697,-0.727144,-0.885586,-0.350517,-0.011316,0.000000,402
DATA,30114,-0.578385,0.300000,8.315738,3.074348,0.161907,-0.208167,0.000000,-0.009643,0.000000,403
DATA,30184,-0.096544,0.300000,8.803543,1.387903,-0.064612,-0.101982,0.000000,-0.011309,0.000000,404
DATA,30254,0.429815,0.300000,10.084032,-0.454352,-0.593544,-0.068651,-0.464933,-0.013092,0.000000,405
DATA,30324,0.286849,0.300000,-26.989166,0.046030,-0.755028,-0.926818,-1.582676,-0.013456,0.000000,406
DATA,30394,0.369739,0.300000,-45.037964,-0.244085,-0.535968,-1.475540,-1.471352,-0.011840,0.000000,407
DATA,30464,-0.369009,0.300000,-12.355010,2.341533,0.563374,0.000000,-0.193649,-0.005676,0.000000,408
DATA,30534,-0.957261,0.300000,-2.050124,4.400415,1.403034,0.949778,0.730224,0.001885,0.000000,409
DATA,30604,-0.785406,0.300000,-0.891586,3.798920,1.511079,1.063537,0.949069,0.006429,0.000000,410
DATA,30674,-0.201438,0.300000,-7.294030,1.755035,1.103100,1.271259,1.064751,0.008887,0.000000,411
DATA,30744,0.393903,0.300000,36.242588,-0.328660,0.805922,1.031627,1.881170,0.010956,0.000000,412
DATA,30814,-0.225739,0.300000,-18.269650,1.840087,1.010415,0.217329,1.400943,0.016173,0.000000,413
DATA,30884,-0.935187,0.300000,39.901127,4.323156,1.250764,1.849349,1.957206,0.018354,0.000000,414
DATA,30954,0.526008,0.300000,33.620636,-0.791029,0.587320,0.852203,1.736016,0.014971,0.000000,415
DATA,31024,1.207819,0.300000,14.291352,-3.177366,-0.765497,0.000000,0.188767,0.008459,0.000000,416
DATA,31094,2.166511,0.300000,-1.135489,-6.532789,-1.987720,-0.544176,-1.581246,-0.001618,0.000000,417
DATA,31164,1.170721,0.300000,-19.062334,-3.047522,-1.883591,-1.728297,-1.966005,-0.007137,0.000000,418
DATA,31234,0.359265,0.300000,-3.330612,-0.207426,-1.399526,-1.382945,-1.658060,-0.011135,0.000000,419
DATA,31304,-0.361401,0.300000,14.108426,2.314906,-0.954000,-0.892362,-0.674703,-0.014182,0.000000,420
DATA,31374,0.060755,0.300000,-4.123296,0.837359,-1.026435,-0.689225,-1.152151,-0.019287,0.000000,421
DATA,31444,0.472499,0.300000,-2.415978,-0.603745,-0.766948,-0.451930,-0.579727,-0.018317,0.000000,422
DATA,31514,-0.215736,0.300000,-7.415982,1.805078,-0.011448,-0.343876,-0.274656,-0.012460,0.000000,423
DATA,31584,-1.392296,0.300000,-23.696482,5.923038,1.294298,0.000000,0.000000,-0.003350,0.000000,424
DATA,31654,-1.717846,0.300000,13.864522,7.062462,2.321954,2.133886,1.470887,0.007694,0.000000,425
DATA,31724,-1.049986,0.300000,21.303553,4.724953,2.318532,2.136492,2.019048,0.014874,0.000000,426
DATA,31794,-0.152035,0.300000,-1.562318,1.582124,1.895802,1.677538,1.924106,0.021058,0.000000,427
DATA,31864,-0.381360,0.300000,16.486475,2.384762,1.671731,1.763138,1.820006,0.026235,0.000000,428
DATA,31934,0.018465,0.300000,19.047455,0.985372,1.123003,1.313746,1.267115,0.026260,0.000000,429
DATA,32004,0.904514,0.300000,0.023049,-2.115799,0.480738,0.794979,0.614798,0.024391,0.000000,430
DATA,32074,1.115684,0.300000,30.937708,-2.854892,-0.053968,1.233606,0.893102,0.020761,0.000000,431
DATA,32144,1.226857,0.300000,0.327927,-3.243998,-0.822544,0.000000,0.000000,0.016364,0.000000,432
DATA,32214,0.417191,0.300000,2.949880,-0.410169,-0.569056,-0.608727,-0.517492,0.013090,0.000000,433
DATA,32284,0.330636,0.300000,-26.989166,-0.107225,-0.704145,-0.862179,-0.856008,0.008019,0.000000,434
DATA,32354,0.390997,0.300000,-2.355002,-0.318490,-0.735888,-0.226808,-0.162071,0.002521,0.000000,435
DATA,32424,0.185039,0.300000,11.181594,0.402365,-0.585837,-0.227456,-0.274646,-0.001977,0.000000,436
DATA,32494,-0.169408,0.300000,13.376718,1.642929,-0.518434,-0.455549,-0.554702,-0.006109,0.000000,437
DATA,32564,-0.082875,0.300000,-14.672085,1.340065,-0.971011,-0.788041,-1.300076,-0.012802,0.000000,438
DATA,32634,0.346216,0.300000,-10.220862,-0.161756,-1.186315,-1.210556,-1.191082,-0.017866,0.000000,439
DATA,32704,0.446878,0.300000,-6.928176,-0.514071,-1.176359,-1.479440,-1.405446,-0.021194,0.000000,440
DATA,32774,0.262701,0.300000,-8.269642,0.130548,-0.879927,-1.011567,-0.911425,-0.020072,0.000000,441
DATA,32844,-0.214212,0.300000,-22.172091,1.799744,-0.468530,-0.901270,-0.867900,-0.018104,0.000000,442
DATA,32914,0.208395,0.300000,11.852325,0.320618,-0.609319,-0.231157,-0.967240,-0.020562,0.000000,443
DATA,32984,-0.213901,0.300000,12.462083,1.798655,-0.354675,-0.332581,-0.245815,-0.020550,0.000000,444
DATA,33054,-0.305588,0.300000,-11.928180,2.119558,-0.229180,-0.755005,-1.021461,-0.018205,0.000000,445
DATA,33124,0.425433,0.300000,2.218172,-0.439016,-0.501754,-0.196670,-0.184428,-0.018975,0.000000,446
DATA,33194,0.017705,0.300000,-6.806225,0.988033,-0.081930,-0.154743,-0.784374,-0.013452,0.000000,447
DATA,33264,-0.724360,0.300000,-14.306231,3.585262,0.711493,-0.115814,0.000000,-0.006228,0.000000,448
DATA,33334,-1.397472,0.300000,6.364517,5.941153,1.705326,1.216554,0.622510,0.002240,0.000000,449
DATA,33404,-0.434071,0.300000,22.949896,2.569250,1.332675,1.337349,1.238080,0.004713,0.000000,450
DATA,33474,0.713107,0.300000,6.730371,-1.445873,0.271463,0.786490,0.479050,0.003429,0.000000,451
DATA,33544,0.018220,0.300000,-6.440371,0.986229,0.555364,0.191709,0.140870,0.007779,0.000000,452
DATA,33614,0.620706,0.300000,-5.586712,-1.122470,0.191553,0.218564,0.314628,0.008579,0.000000,453
DATA,33684,0.219996,0.300000,0.205976,0.280013,0.304150,0.296836,0.125706,0.009694,0.000000,454
DATA,33754,0.092226,0.300000,-8.696471,0.727209,0.498423,0.177580,0.283860,0.011820,0.000000,455
DATA,33824,0.372503,0.300000,-12.598913,-0.253759,0.151457,0.433493,0.305440,0.011178,0.000000,456
DATA,33894,-0.259369,0.300000,0.754757,1.957791,0.593531,0.701384,0.132870,0.012794,0.000000,457
DATA,33964,0.294100,0.300000,-3.513539,0.020652,0.246519,0.324740,0.289432,0.011304,0.000000,458
DATA,34034,0.062854,0.300000,7.462079,0.830011,0.156676,0.162075,0.118114,0.009020,0.000000,459
DATA,34104,0.415298,0.300000,8.925494,-0.403542,-0.274526,0.144444,0.074246,0.005075,0.000000,460
DATA,34174,1.456664,0.300000,-4.855004,-4.048325,-1.210820,-1.181130,-0.923454,-0.001276,0.000000,461
DATA,34244,1.199792,0.300000,1.730367,-3.149272,-1.485350,-0.693082,-0.692808,-0.004534,0.000000,462
DATA,34314,0.282503,0.300000,-23.147701,0.061239,-0.870266,-0.955745,-1.323312,-0.004007,0.000000,463
DATA,34384,-0.281485,0.300000,-5.403785,2.035197,-0.176607,-0.695805,-0.203130,-0.004028,0.000000,464
DATA,34454,-0.958656,0.300000,-16.013552,4.405299,0.772270,0.000000,-0.100686,0.000352,0.000000,465
DATA,34524,-2.419232,0.300000,8.071835,9.517314,2.079607,1.487776,1.331116,0.008786,0.000000,466
DATA,34594,-0.972935,0.300000,16.669401,4.455272,1.960313,1.563578,2.031948,0.012675,0.000000,467
DATA,34664,0.021958,0.300000,15.205987,0.973147,1.184161,1.282326,0.989536,0.013038,0.000000,468
DATA,34734,0.478908,0.300000,-4.550126,-0.626179,0.570712,0.352104,0.628380,0.013056,0.000000,469
DATA,34804,0.927595,0.300000,6.974274,-2.196583,-0.226570,0.423061,0.162216,0.008656,0.000000,470
DATA,34874,1.847924,0.300000,3.315734,-5.417734,-1.350298,-1.145080,-0.611413,0.002648,0.000000,471
DATA,34944,1.089027,0.300000,0.510854,-2.761594,-1.830769,-1.244245,-1.131928,-0.004105,0.000000,472
DATA,35014,0.508919,0.300000,16.059645,-0.731215,-1.767168,-1.659042,-1.092089,-0.011762,0.000000,473
DATA,35084,0.877855,0.300000,10.084032,-2.022492,-1.581780,-1.955565,-0.925776,-0.018252,0.000000,474
DATA,35154,0.371027,0.300000,-3.940369,-0.248593,-1.358124,-2.063102,-0.910358,-0.020664,0.000000,475
DATA,35224,-0.268315,0.300000,6.547444,1.989103,-0.893021,-0.498026,-1.414395,-0.022226,0.000000,476
DATA,35294,-0.089584,0.300000,2.157197,1.363544,-0.653223,-0.808016,-0.881958,-0.022312,0.000000,477
DATA,35364,-0.476358,0.300000,-20.464773,2.717252,-0.143951,-0.839222,-0.684572,-0.018382,0.000000,478
DATA,35434,-0.662718,0.300000,-14.001354,3.369515,0.616646,-0.188662,-0.154509,-0.013254,0.000000,479
DATA,35504,-1.687102,0.300000,-16.928185,6.954859,1.892190,0.639961,1.073491,-0.001069,0.000000,480
DATA,35574,-1.125817,0.300000,26.242580,4.990360,2.013445,1.933143,2.009192,0.006285,0.000000,481
DATA,35644,-0.117163,0.300000,10.937691,1.460071,1.559152,1.447907,1.693167,0.011342,0.000000,482
DATA,35714,-0.277849,0.300000,3.254759,2.022474,1.462807,0.859953,1.511234,0.017929,0.000000,483
