type,t_ms,roll_deg,roll_ref_deg,gx_dps,gx_ref_dps,omega_ref,omega_l,omega_r,speed_fb_mps,speed_corr_deg
DATA,58644,-91.291,0.780,0.025,322.249,-35.000,0.008,-0.006,0.0001,0.000
DATA,58664,-91.303,0.780,0.086,322.292,-35.000,0.008,-0.006,0.0001,0.000
DATA,58684,-91.293,0.780,0.025,322.255,-35.000,0.008,-0.006,0.0001,0.000
DATA,58704,-91.290,0.780,-0.036,322.245,-35.000,0.008,-0.006,0.0001,0.000
DATA,58724,-91.289,0.780,-0.036,322.240,-35.000,0.008,-0.006,0.0001,0.000
DATA,58744,-91.301,0.780,0.086,322.282,-35.000,0.008,-0.006,0.0001,0.000
DATA,58764,-91.274,0.780,-0.036,322.188,-35.000,0.008,-0.006,0.0001,0.000
DATA,58784,-91.243,0.780,-0.036,322.079,-35.000,0.007,-0.006,0.0001,0.000
DATA,58804,-91.257,0.780,0.025,322.130,-35.000,0.007,-0.006,0.0001,0.000
DATA,58824,-91.258,0.780,0.025,322.133,-35.000,0.007,-0.006,0.0001,0.000
DATA,58844,-91.259,0.780,0.086,322.135,-35.000,0.007,-0.006,0.0001,0.000
DATA,58864,-91.268,0.780,-0.036,322.168,-35.000,0.007,-0.006,0.0001,0.000
DATA,58884,-91.282,0.780,0.147,322.218,-35.000,0.007,-0.006,0.0000,0.000
DATA,58904,-91.258,0.780,-0.097,322.134,-35.000,0.007,-0.006,0.0000,0.000
DATA,58924,-91.254,0.780,-0.036,322.121,-35.000,0.007,-0.006,0.0001,0.000
DATA,58944,-91.282,0.780,-0.036,322.216,-35.000,0.007,-0.006,0.0001,0.000
DATA,58964,-91.263,0.780,0.086,322.150,-35.000,0.007,-0.006,0.0000,0.000
DATA,58984,-91.274,0.780,-0.036,322.188,-35.000,0.007,-0.006,0.0000,0.000
DATA,59004,-91.243,0.780,-0.036,322.079,-35.000,0.007,-0.005,0.0000,0.000
DATA,59024,-91.247,0.780,0.147,322.094,-35.000,0.007,-0.005,0.0000,0.000
DATA,59044,-91.238,0.780,0.025,322.064,-35.000,0.007,-0.005,0.0000,0.000
DATA,59064,-91.299,0.780,0.086,322.278,-35.000,0.006,-0.005,0.0000,0.000
DATA,59084,-91.338,0.780,-0.158,322.413,-35.000,0.006,-0.005,0.0001,0.000
DATA,59104,-91.307,0.780,0.086,322.305,-35.000,0.006,-0.005,0.0000,0.000
DATA,59124,-91.225,0.780,-0.097,322.017,-35.000,0.006,-0.005,0.0000,0.000
DATA,59144,-91.196,0.780,-0.158,321.915,-35.000,0.006,-0.005,0.0001,0.000
DATA,59164,-91.254,0.780,-0.097,322.118,-35.000,0.006,-0.005,0.0001,0.000
DATA,59184,-91.287,0.780,0.086,322.236,-35.000,0.006,-0.005,0.0001,0.000
DATA,59204,-91.261,0.780,-0.097,322.145,-35.000,0.006,-0.005,0.0001,0.000
DATA,59224,-91.225,0.780,0.147,322.018,-35.000,0.006,-0.005,0.0001,0.000
DATA,59244,-91.258,0.780,-0.036,322.133,-35.000,0.006,-0.005,0.0001,0.000
DATA,59264,-91.255,0.780,0.147,322.122,-35.000,0.006,-0.005,0.0001,0.000
DATA,59284,-91.244,0.780,-0.097,322.082,-35.000,0.006,-0.005,0.0001,0.000
DATA,59304,-91.251,0.780,-0.036,322.108,-35.000,0.006,-0.005,0.0001,0.000
DATA,59324,-91.223,0.780,0.147,322.011,-35.000,0.006,-0.005,0.0001,0.000
DATA,59344,-91.224,0.780,0.269,322.015,-35.000,0.006,-0.005,0.0000,0.000
DATA,59364,-91.247,0.780,-0.707,322.095,-35.000,0.006,-0.005,0.0001,0.000
DATA,59384,-91.259,0.780,0.574,322.136,-35.000,0.006,-0.005,0.0000,0.000
DATA,59404,-91.214,0.780,-0.463,321.979,-35.000,0.006,-0.005,0.0001,0.000
DATA,59424,-91.260,0.780,0.086,322.139,-35.000,0.006,-0.005,0.0000,0.000
DATA,59444,-91.333,0.780,0.025,322.395,-35.000,0.006,-0.005,0.0001,0.000
DATA,59464,-91.236,0.780,0.147,322.055,-35.000,0.005,-0.005,0.0000,0.000
DATA,59484,-91.267,0.780,0.086,322.164,-35.000,0.005,-0.005,0.0001,0.000
DATA,59504,-91.273,0.780,-0.158,322.185,-35.000,0.005,-0.005,0.0000,0.000
DATA,59524,-91.249,0.780,0.330,322.103,-35.000,0.005,-0.005,0.0000,0.000
DATA,59544,-91.230,0.780,-0.463,322.036,-35.000,0.005,-0.005,0.0000,0.000
DATA,59564,-91.268,0.780,0.574,322.167,-35.000,0.005,-0.005,0.0000,0.000
DATA,59584,-91.316,0.780,-0.707,322.335,-35.000,0.005,-0.004,0.0001,0.000
DATA,59604,-91.323,0.780,0.391,322.359,-35.000,0.005,-0.004,0.0000,0.000
DATA,59624,-91.254,0.780,-0.158,322.119,-35.000,0.005,-0.004,0.0001,0.000
DATA,59644,-91.271,0.780,-0.158,322.179,-35.000,0.005,-0.004,0.0000,0.000
DATA,59664,-91.284,0.780,0.086,322.222,-35.000,0.005,-0.004,0.0001,0.000
DATA,59684,-91.230,0.780,-0.158,322.034,-35.000,0.005,-0.004,0.0000,0.000
DATA,59704,-91.215,0.780,0.147,321.983,-35.000,0.005,-0.004,0.0000,0.000
DATA,59724,-91.226,0.780,-0.219,322.019,-35.000,0.005,-0.004,0.0000,0.000
DATA,59744,-91.225,0.780,0.330,322.018,-35.000,0.005,-0.004,0.0000,0.000
DATA,59764,-91.181,0.780,-0.341,321.864,-35.000,0.005,-0.004,0.0000,0.000
DATA,59784,-91.213,0.780,0.269,321.975,-35.000,0.005,-0.004,0.0000,0.000
DATA,59804,-91.223,0.780,0.025,322.010,-35.000,0.005,-0.004,0.0000,0.000
DATA,59824,-91.238,0.780,0.147,322.064,-35.000,0.005,-0.004,0.0000,0.000
DATA,59844,-91.235,0.780,-0.036,322.052,-35.000,0.005,-0.004,0.0000,0.000
DATA,59864,-91.250,0.780,0.025,322.106,-35.000,0.005,-0.004,0.0000,0.000
DATA,59884,-91.277,0.780,0.086,322.199,-35.000,0.005,-0.004,0.0000,0.000
DATA,59904,-91.286,0.780,0.086,322.232,-35.000,0.005,-0.004,0.0000,0.000
DATA,59924,-91.327,0.780,0.086,322.375,-35.000,0.005,-0.004,0.0000,0.000
DATA,59944,-91.325,0.780,0.025,322.367,-35.000,0.005,-0.004,-0.0000,-0.000
DATA,59964,-91.291,0.780,-0.036,322.250,-35.000,0.005,-0.004,-0.0000,-0.000
DATA,59984,-91.274,0.780,0.025,322.190,-35.000,0.005,-0.004,-0.0000,-0.000
DATA,60004,-91.274,0.780,-0.036,322.190,-35.000,0.005,-0.004,-0.0000,-0.000
DATA,60024,-91.283,0.780,-0.036,322.219,-35.000,0.004,-0.004,0.0000,0.000
DATA,60044,-91.257,0.780,0.025,322.128,-35.000,0.004,-0.004,0.0000,0.000
DATA,60064,-91.251,0.780,0.147,322.108,-35.000,0.004,-0.004,-0.0000,-0.000
DATA,60084,-91.262,0.780,-0.036,322.147,-35.000,0.004,-0.004,-0.0000,-0.000
DATA,60104,-91.390,0.780,0.208,322.595,-35.000,0.004,-0.004,0.0000,0.000
DATA,60124,-91.374,0.780,-0.036,322.540,-35.000,0.004,-0.004,-0.0000,-0.000
DATA,60144,-91.343,0.780,0.086,322.432,-35.000,0.004,-0.004,0.0000,0.000
DATA,60164,-91.287,0.780,-0.280,322.234,-35.000,0.004,-0.004,0.0000,0.000
DATA,60184,-91.317,0.780,0.025,322.341,-35.000,0.004,-0.004,0.0000,0.000
DATA,60204,-91.276,0.780,0.025,322.197,-35.000,0.004,-0.004,0.0000,0.000
DATA,60224,-91.243,0.780,0.025,322.081,-35.000,0.004,-0.004,0.0000,0.000
DATA,60244,-91.201,0.780,-0.097,321.934,-35.000,0.004,-0.004,0.0000,0.000
DATA,60264,-91.278,0.780,-0.097,322.204,-35.000,0.004,-0.004,0.0000,0.000
DATA,60284,-91.354,0.780,-0.036,322.468,-35.000,0.004,-0.004,0.0000,0.000
DATA,60304,-91.323,0.780,-0.036,322.362,-35.000,0.004,-0.004,0.0000,0.000
DATA,60324,-91.251,0.780,0.086,322.109,-35.000,0.004,-0.004,0.0000,0.000
DATA,60344,-91.230,0.780,-0.402,322.035,-35.000,0.004,-0.004,0.0000,0.000
DATA,60364,-91.346,0.780,0.147,322.443,-35.000,0.004,-0.004,0.0000,0.000
DATA,60384,-91.373,0.780,0.086,322.536,-35.000,0.004,-0.004,0.0000,0.000
DATA,60404,-91.296,0.780,0.147,322.265,-35.000,0.004,-0.004,-0.0000,-0.000
DATA,60424,-91.281,0.780,-0.036,322.214,-35.000,0.004,-0.004,0.0000,0.000
DATA,60444,-91.340,0.780,-0.158,322.421,-35.000,0.004,-0.004,0.0000,0.000
DATA,60464,-91.393,0.780,0.330,322.605,-35.000,0.004,-0.003,0.0000,0.000
DATA,60484,-91.249,0.780,-0.158,322.103,-35.000,0.004,-0.003,0.0000,0.000
DATA,60504,-91.202,0.780,0.086,321.937,-35.000,0.004,-0.003,0.0000,0.000
DATA,60524,-91.284,0.780,-0.219,322.225,-35.000,0.004,-0.003,0.0000,0.000
DATA,60544,-91.374,0.780,0.025,322.537,-35.000,0.004,-0.003,0.0000,0.000
DATA,60564,-91.300,0.780,0.086,322.279,-35.000,0.004,-0.003,0.0000,0.000
DATA,60584,-91.247,0.780,-0.097,322.093,-35.000,0.004,-0.003,0.0000,0.000
DATA,60604,-91.301,0.780,-0.036,322.285,-35.000,0.004,-0.003,0.0000,0.000
DATA,60624,-91.353,0.780,-0.097,322.465,-35.000,0.004,-0.003,0.0000,0.000
DATA,60644,-91.289,0.780,0.086,322.242,-35.000,0.004,-0.003,0.0000,0.000
DATA,60664,-91.180,0.780,0.025,321.859,-35.000,0.004,-0.003,0.0000,0.000
DATA,60684,-91.210,0.780,-0.280,321.966,-35.000,0.004,-0.003,0.0000,0.000
DATA,60704,-91.370,0.780,0.147,322.525,-35.000,0.004,-0.003,0.0000,0.000
DATA,60724,-91.396,0.780,0.025,322.616,-35.000,0.004,-0.003,0.0000,0.000
DATA,60744,-91.236,0.780,0.147,322.056,-35.000,0.004,-0.003,-0.0000,-0.000
DATA,60764,-91.230,0.780,-0.280,322.035,-35.000,0.004,-0.003,0.0000,0.000
DATA,60784,-91.281,0.780,-0.158,322.214,-35.000,0.004,-0.003,0.0000,0.000
DATA,60804,-91.375,0.780,0.330,322.544,-35.000,0.004,-0.003,0.0000,0.000
DATA,60824,-91.282,0.780,-0.097,322.219,-35.000,0.004,-0.003,0.0000,0.000
DATA,60844,-91.164,0.780,0.147,321.805,-35.000,0.004,-0.003,0.0000,0.000
DATA,60864,-91.223,0.780,-0.524,322.011,-35.000,0.004,-0.003,0.0001,0.000
DATA,60884,-91.327,0.780,0.574,322.373,-35.000,0.004,-0.003,0.0000,0.000
DATA,60904,-91.264,0.780,0.086,322.153,-35.000,0.004,-0.003,0.0000,0.000
DATA,60924,-91.153,0.780,-0.341,321.766,-35.000,0.003,-0.003,0.0000,0.000
DATA,60944,-91.207,0.780,0.208,321.954,-35.000,0.003,-0.003,0.0001,0.000
DATA,60964,-91.277,0.780,-0.341,322.201,-35.000,0.003,-0.003,0.0000,0.000
DATA,60984,-91.345,0.780,0.269,322.436,-35.000,0.003,-0.003,0.0000,0.000
DATA,61004,-91.188,0.780,-0.280,321.890,-35.000,0.003,-0.003,0.0000,0.000
DATA,61024,-91.247,0.780,0.330,322.093,-35.000,0.003,-0.003,0.0000,0.000
DATA,61044,-91.275,0.780,-0.402,322.192,-35.000,0.003,-0.003,0.0000,0.000
DATA,61064,-91.318,0.780,0.452,322.343,-35.000,0.003,-0.003,0.0000,0.000
DATA,61084,-91.249,0.780,-0.524,322.102,-35.000,0.003,-0.003,0.0000,0.000
DATA,61104,-91.254,0.780,0.452,322.120,-35.000,0.003,-0.003,-0.0000,-0.000
DATA,61124,-91.365,0.780,-0.219,322.507,-35.000,0.003,-0.003,0.0001,0.000
DATA,61144,-91.356,0.780,-0.036,322.476,-35.000,0.003,-0.003,0.0000,0.000
DATA,61164,-91.328,0.780,0.269,322.380,-35.000,0.003,-0.003,0.0000,0.000
DATA,61184,-91.206,0.780,-0.280,321.952,-35.000,0.003,-0.003,0.0000,0.000
DATA,61204,-91.287,0.780,0.025,322.235,-35.000,0.003,-0.003,0.0000,0.000
DATA,61224,-91.363,0.780,-0.158,322.499,-35.000,0.003,-0.003,0.0000,0.000
DATA,61244,-91.376,0.780,0.269,322.544,-35.000,0.003,-0.003,0.0000,0.000
DATA,61264,-91.228,0.780,-0.219,322.030,-35.000,0.003,-0.003,0.0000,0.000
DATA,61284,-91.235,0.780,-0.219,322.054,-35.000,0.003,-0.003,0.0000,0.000
DATA,61304,-91.297,0.780,0.086,322.269,-35.000,0.003,-0.003,0.0000,0.000
DATA,61324,-91.298,0.780,0.147,322.273,-35.000,0.003,-0.003,0.0000,0.000
DATA,61344,-91.255,0.780,0.147,322.122,-35.000,0.003,-0.003,0.0000,0.000
DATA,61364,-91.291,0.780,-0.097,322.248,-35.000,0.003,-0.003,0.0000,0.000
DATA,61384,-91.382,0.780,-0.158,322.567,-35.000,0.003,-0.003,0.0000,0.000
DATA,61404,-91.366,0.780,0.086,322.510,-35.000,0.003,-0.003,0.0000,0.000
DATA,61424,-91.263,0.780,-0.036,322.149,-35.000,0.003,-0.003,0.0000,0.000
DATA,61444,-91.187,0.780,-0.097,321.885,-35.000,0.003,-0.003,0.0000,0.000
DATA,61464,-91.236,0.780,-0.097,322.056,-35.000,0.003,-0.003,0.0000,0.000
DATA,61484,-91.280,0.780,0.086,322.210,-35.000,0.003,-0.003,0.0000,0.000
DATA,61504,-91.261,0.780,0.025,322.142,-35.000,0.003,-0.003,0.0000,0.000
DATA,61524,-91.241,0.780,-0.097,322.073,-35.000,0.003,-0.003,0.0000,0.000
DATA,61544,-91.250,0.780,-0.097,322.104,-35.000,0.003,-0.003,0.0000,0.000
DATA,61564,-91.271,0.780,-0.097,322.178,-35.000,0.003,-0.003,0.0000,0.000
DATA,61584,-91.236,0.780,0.147,322.057,-35.000,0.003,-0.003,0.0000,0.000
DATA,61604,-91.176,0.780,-0.158,321.848,-35.000,0.003,-0.003,0.0000,0.000
DATA,61624,-91.196,0.780,0.269,321.917,-35.000,0.003,-0.003,0.0000,0.000
DATA,61644,-91.232,0.780,-0.036,322.042,-35.000,0.003,-0.003,0.0000,0.000
DATA,61664,-91.240,0.780,0.086,322.070,-35.000,0.003,-0.003,0.0000,0.000
DATA,61684,-91.263,0.780,-0.097,322.150,-35.000,0.003,-0.003,0.0000,0.000
DATA,61704,-91.282,0.780,-0.036,322.218,-35.000,0.003,-0.003,0.0000,0.000
DATA,61724,-91.273,0.780,-0.158,322.187,-35.000,0.003,-0.003,0.0000,0.000
DATA,61744,-91.267,0.780,0.208,322.165,-35.000,0.003,-0.003,0.0000,0.000
DATA,61764,-91.194,0.780,-0.341,321.908,-35.000,0.003,-0.003,0.0000,0.000
DATA,61784,-91.214,0.780,0.269,321.979,-35.000,0.003,-0.003,-0.0000,-0.000
DATA,61804,-91.263,0.780,-0.219,322.151,-35.000,0.003,-0.003,0.0000,0.000
DATA,61824,-91.305,0.780,0.147,322.297,-35.000,0.003,-0.003,-0.0000,-0.000
DATA,61844,-91.286,0.780,0.025,322.231,-35.000,0.003,-0.003,0.0000,0.000
DATA,61864,-91.251,0.780,-0.158,322.108,-35.000,0.003,-0.003,0.0000,0.000
DATA,61884,-91.280,0.780,-0.097,322.210,-35.000,0.003,-0.003,0.0000,0.000
DATA,61904,-91.261,0.780,-0.097,322.144,-35.000,0.003,-0.003,0.0000,0.000
DATA,61924,-91.289,0.780,0.330,322.240,-35.000,0.003,-0.003,0.0000,0.000
DATA,61944,-91.239,0.780,-0.219,322.065,-35.000,0.003,-0.003,0.0000,0.000
DATA,61964,-91.253,0.780,0.025,322.117,-35.000,0.003,-0.003,0.0000,0.000
DATA,61984,-91.276,0.780,-0.280,322.196,-35.000,0.003,-0.003,0.0000,0.000
DATA,62004,-91.270,0.780,0.086,322.174,-35.000,0.003,-0.003,0.0000,0.000
DATA,62024,-91.281,0.780,-0.097,322.212,-35.000,0.003,-0.003,0.0000,0.000
DATA,62044,-91.238,0.780,0.086,322.063,-35.000,0.003,-0.003,0.0000,0.000
DATA,62064,-91.271,0.780,-0.158,322.178,-35.000,0.003,-0.002,0.0000,0.000
DATA,62084,-91.267,0.780,-0.219,322.166,-35.000,0.003,-0.002,0.0000,0.000
DATA,62104,-91.289,0.780,-0.036,322.240,-35.000,0.003,-0.002,0.0000,0.000
DATA,62124,-91.278,0.780,-0.097,322.202,-35.000,0.003,-0.002,0.0000,0.000
DATA,62144,-91.288,0.780,0.086,322.239,-35.000,0.003,-0.002,0.0000,0.000
DATA,62164,-91.251,0.780,0.025,322.109,-35.000,0.003,-0.002,0.0000,0.000
DATA,62184,-91.256,0.780,-0.036,322.125,-35.000,0.003,-0.002,0.0000,0.000
DATA,62204,-91.287,0.780,-0.036,322.236,-35.000,0.003,-0.002,0.0000,0.000
DATA,62224,-91.289,0.780,-0.158,322.241,-35.000,0.003,-0.002,0.0000,0.000
DATA,62244,-91.289,0.780,0.025,322.240,-35.000,0.003,-0.002,0.0000,0.000
DATA,62264,-91.238,0.780,-0.097,322.062,-35.000,0.003,-0.002,0.0000,0.000
DATA,62284,-91.247,0.780,0.025,322.094,-35.000,0.003,-0.002,0.0000,0.000
DATA,62304,-91.242,0.780,-0.097,322.078,-35.000,0.003,-0.002,0.0000,0.000
DATA,62324,-91.272,0.780,0.269,322.181,-35.000,0.003,-0.002,0.0000,0.000
DATA,62344,-91.314,0.780,-0.341,322.328,-35.000,0.003,-0.002,0.0000,0.000
DATA,62364,-91.335,0.780,0.147,322.401,-35.000,0.003,-0.002,0.0000,0.000
DATA,62384,-91.312,0.780,-0.219,322.321,-35.000,0.003,-0.002,0.0000,0.000
DATA,62404,-91.320,0.780,0.025,322.350,-35.000,0.003,-0.002,0.0000,0.000
DATA,62424,-91.329,0.780,-0.097,322.383,-35.000,0.003,-0.002,0.0000,0.000
DATA,62444,-91.330,0.780,0.147,322.384,-35.000,0.003,-0.002,0.0000,0.000
DATA,62464,-91.263,0.780,-0.097,322.152,-35.000,0.003,-0.002,0.0000,0.000
DATA,62484,-91.288,0.780,0.452,322.237,-35.000,0.003,-0.002,0.0000,0.000
DATA,62504,-91.233,0.780,-0.524,322.046,-35.000,0.003,-0.002,0.0000,0.000
DATA,62524,-91.285,0.780,0.391,322.227,-35.000,0.002,-0.002,0.0000,0.000
DATA,62544,-91.233,0.780,-0.341,322.046,-35.000,0.002,-0.002,0.0001,0.000
DATA,62564,-91.231,0.780,0.025,322.039,-35.000,0.002,-0.002,0.0000,0.000
DATA,62584,-91.241,0.780,-0.097,322.075,-35.000,0.002,-0.002,0.0001,0.000
DATA,62604,-91.235,0.780,0.269,322.053,-35.000,0.002,-0.002,0.0000,0.000
DATA,62624,-91.246,0.780,-0.036,322.090,-35.000,0.002,-0.002,0.0000,0.000
DATA,62644,-91.223,0.780,-0.158,322.009,-35.000,0.002,-0.002,0.0000,0.000
DATA,62664,-91.251,0.780,0.086,322.108,-35.000,0.002,-0.002,0.0000,0.000
DATA,62684,-91.259,0.780,-0.036,322.137,-35.000,0.002,-0.002,0.0000,0.000
DATA,62704,-91.256,0.780,0.086,322.127,-35.000,0.002,-0.002,0.0000,0.000
DATA,62724,-91.236,0.780,-0.097,322.055,-35.000,0.002,-0.002,0.0000,0.000
DATA,62744,-91.252,0.780,0.025,322.113,-35.000,0.002,-0.002,0.0000,0.000
DATA,62764,-91.256,0.780,-0.036,322.126,-35.000,0.002,-0.002,0.0000,0.000
DATA,62784,-91.220,0.780,-0.036,321.999,-35.000,0.002,-0.002,0.0000,0.000
DATA,62804,-91.198,0.780,0.147,321.922,-35.000,0.002,-0.002,0.0000,0.000
DATA,62824,-91.184,0.780,-0.219,321.873,-35.000,0.002,-0.002,0.0000,0.000
DATA,62844,-91.207,0.780,0.147,321.956,-35.000,0.002,-0.002,0.0000,0.000
DATA,62864,-91.233,0.780,-0.158,322.044,-35.000,0.002,-0.002,0.0000,0.000
DATA,62884,-91.176,0.780,-0.036,321.845,-35.000,0.002,-0.002,0.0000,0.000
DATA,62904,-91.159,0.780,0.025,321.788,-35.000,0.002,-0.002,0.0000,0.000
